player_name,player_key,school,school_key,position_raw,position,year,ras_score,source_url
Kekoa Crawford,kekoa crawford,California,california,WR,WR,2022,6.04,https://ras.football/ras-information/?PlayerID=21871
Kendric Pryor,kendric pryor,Wisconsin,wisconsin,WR,WR,2022,5.52,https://ras.football/ras-information/?PlayerID=21249
Keric Wheatfall,keric wheatfall,Fresno State,fresno state,WR,WR,2022,5.2,https://ras.football/ras-information/?PlayerID=22486
Keshunn Abram,keshunn abram,Kent State,kent state,WR,WR,2022,9.19,https://ras.football/ras-information/?PlayerID=21847
Kevin Austin,kevin austin,Notre Dame,notre dame,WR,WR,2022,9.94,https://ras.football/ras-information/?PlayerID=21402
Kevin Shaa,kevin shaa,Liberty,liberty,WR,WR,2022,6.31,https://ras.football/ras-information/?PlayerID=22884
Khalil Shakir,khalil shakir,Boise State,boise state,WR,WR,2022,8.31,https://ras.football/ras-information/?PlayerID=21118
Khris Vaughn,khris vaughn,Cal-Davis,caldavis,WR,WR,2022,5.73,https://ras.football/ras-information/?PlayerID=21967
Kiondre Smith,kiondre smith,Guelph,guelph,WR,WR,2022,1.11,https://ras.football/ras-information/?PlayerID=22207
Kobe Ross,kobe ross,Grambling State,grambling state,WR,WR,2022,0.17,https://ras.football/ras-information/?PlayerID=22085
Korey Banks,korey banks,North Carolina A&T,north carolina a&t,WR,WR,2022,1.02,https://ras.football/ras-information/?PlayerID=21598
Kortez Weeks,kortez weeks,Elon,elon,WR,WR,2022,0.04,https://ras.football/ras-information/?PlayerID=22835
Kwamie Lassiter II,kwamie lassiter ii,Kansas,kansas,WR,WR,2022,4.52,https://ras.football/ras-information/?PlayerID=21515
Kwannah Kollie,kwannah kollie,Delaware State,delaware state,WR,WR,2022,3.2,https://ras.football/ras-information/?PlayerID=21391
Kyle Philips,kyle philips,UCLA,ucla,WR,WR,2022,8.31,https://ras.football/ras-information/?PlayerID=21447
Kyler Mosley,kyler mosley,Regina,regina,WR,WR,2022,0.21,https://ras.football/ras-information/?PlayerID=22808
Kyric McGowan,kyric mcgowan,Georgia Tech,georgia tech,WR,WR,2022,3.79,https://ras.football/ras-information/?PlayerID=21842
Lance McCutcheon,lance mccutcheon,Montana State,montana state,WR,WR,2022,8.69,https://ras.football/ras-information/?PlayerID=22717
Landon Lenoir,landon lenoir,Southern Illinois,southern illinois,WR,WR,2022,3.31,https://ras.football/ras-information/?PlayerID=21815
LeCharles Pringle,lecharles pringle,Alcorn State,alcorn state,WR,WR,2022,0.52,https://ras.football/ras-information/?PlayerID=22213
Levi Falck,levi falck,Nebraska,nebraska,WR,WR,2022,2.6,https://ras.football/ras-information/?PlayerID=21997
Lionel McConnell,lionel mcconnell,Colorado Mesa,colorado mesa,WR,WR,2022,2.81,https://ras.football/ras-information/?PlayerID=22610
Lioundre Gallimore,lioundre gallimore,Valdosta State,valdosta state,WR,WR,2022,3.33,https://ras.football/ras-information/?PlayerID=22457
Lonnie Moore,lonnie moore,Monmouth,monmouth,WR,WR,2022,1.82,https://ras.football/ras-information/?PlayerID=21671
Lujuan Winningham,lujuan winningham,Central Arkansas,central arkansas,WR,WR,2022,4.77,https://ras.football/ras-information/?PlayerID=21357
Luke Little,luke little,Mary,mary,WR,WR,2022,4.14,https://ras.football/ras-information/?PlayerID=22885
Lyndemian Brooks,lyndemian brooks,Prairie View A&M,prairie view a&m,WR,WR,2022,5.27,https://ras.football/ras-information/?PlayerID=22675
Makai Polk,makai polk,Mississippi State,mississippi state,WR,WR,2022,4.88,https://ras.football/ras-information/?PlayerID=21403
Malik Williams,malik williams,Appalachian State,appalachian state,WR,WR,2022,2.36,https://ras.football/ras-information/?PlayerID=22494
Marcque Ellington,marcque ellington,Norfolk State,norfolk state,WR,WR,2022,2.92,https://ras.football/ras-information/?PlayerID=22631
Marquis McClain,marquis mcclain,Southern,southern,WR,WR,2022,7.28,https://ras.football/ras-information/?PlayerID=21605
Matthew Gledhill,matthew gledhill,Acadia,acadia,WR,WR,2022,3.02,https://ras.football/ras-information/?PlayerID=22765
McClane Mannix,mcclane mannix,Texas Tech,texas tech,WR,WR,2022,5.28,https://ras.football/ras-information/?PlayerID=21346
Melquise Stovall,melquise stovall,Pittsburgh,pittsburgh,WR,WR,2022,5.73,https://ras.football/ras-information/?PlayerID=22076
Melvin Rouse II,melvin rouse ii,Yale,yale,WR,WR,2022,2.15,https://ras.football/ras-information/?PlayerID=22729
Micah Wilson,micah wilson,Missouri,missouri,WR,WR,2022,3.37,https://ras.football/ras-information/?PlayerID=22135
Michael Roberts,michael roberts,Army,army,WR,WR,2022,2.82,https://ras.football/ras-information/?PlayerID=22104
Michael Young,michael young,Cincinnati,cincinnati,WR,WR,2022,5.42,https://ras.football/ras-information/?PlayerID=22113
Mike Harley,mike harley,Miami,miami,WR,WR,2022,6.61,https://ras.football/ras-information/?PlayerID=21242
Mike Woods,mike woods,Oklahoma,oklahoma,WR,WR,2022,7.62,https://ras.football/ras-information/?PlayerID=21665
Montrell Washington,montrell washington,Samford,samford,WR,WR,2022,4.32,https://ras.football/ras-information/?PlayerID=22882
Nate Craig-Myers,nate craig-myers,Central Florida,central florida,WR,WR,2022,0.73,https://ras.football/ras-information/?PlayerID=22529
Nate Stewart,nate stewart,Montana State,montana state,WR,WR,2022,1.22,https://ras.football/ras-information/?PlayerID=22720
Nathanael Durkan,nathanael durkan,Calgary,calgary,WR,WR,2022,0.68,https://ras.football/ras-information/?PlayerID=22796
Neil Pau'u,neil pauu,BYU,byu,WR,WR,2022,4.97,https://ras.football/ras-information/?PlayerID=22322
Nicholas Petermann,nicholas petermann,Wilfrid Laurier,wilfrid laurier,WR,WR,2022,1.31,https://ras.football/ras-information/?PlayerID=21760
Nykeim Johnson,nykeim johnson,Kent State,kent state,WR,WR,2022,2.62,https://ras.football/ras-information/?PlayerID=21929
Octavius Evans,octavius evans,Boise State,boise state,WR,WR,2022,3.57,https://ras.football/ras-information/?PlayerID=21400
Pearce Dumay,pearce dumay,McGill,mcgill,WR,WR,2022,0.54,https://ras.football/ras-information/?PlayerID=22756
Phazion McClurge,phazion mcclurge,Indiana State,indiana state,WR,WR,2022,7.72,https://ras.football/ras-information/?PlayerID=22578
Quan Harrison,quan harrison,West Georgia,west georgia,WR,WR,2022,4.64,https://ras.football/ras-information/?PlayerID=21999
Ra'shaun Henry,rashaun henry,Virginia,virginia,WR,WR,2022,9.41,https://ras.football/ras-information/?PlayerID=21248
Raleigh Webb,raleigh webb,Citadel,citadel,WR,WR,2022,8.26,https://ras.football/ras-information/?PlayerID=21962
Randal Grimes,randal grimes,Weber State,weber state,WR,WR,2022,1.71,https://ras.football/ras-information/?PlayerID=22725
Reggie Roberson,reggie roberson,Southern Methodist,southern methodist,WR,WR,2022,4.39,https://ras.football/ras-information/?PlayerID=21001
Reggie Todd,reggie todd,Troy,troy,WR,WR,2022,3.81,https://ras.football/ras-information/?PlayerID=21693
Reginald Henderson,reginald henderson,Chattanooga,chattanooga,WR,WR,2022,3.38,https://ras.football/ras-information/?PlayerID=22711
Remi Simmons,remi simmons,Central Michigan,central michigan,WR,WR,2022,1.43,https://ras.football/ras-information/?PlayerID=21928
Riley Boersma,riley boersma,Regina,regina,WR,WR,2022,5.86,https://ras.football/ras-information/?PlayerID=22789
Robert Downs III,robert downs iii,New Mexico State,new mexico state,WR,WR,2022,3.7,https://ras.football/ras-information/?PlayerID=22733
Rodney Coates,rodney coates,West Florida,west florida,WR,WR,2022,5.59,https://ras.football/ras-information/?PlayerID=22894
Ron Hunt,ron hunt,North Carolina A&T,north carolina a&t,WR,WR,2022,4.31,https://ras.football/ras-information/?PlayerID=21599
Rontrez Morgan,rontrez morgan,Indiana State,indiana state,WR,WR,2022,6.36,https://ras.football/ras-information/?PlayerID=22574
Sam Flowers,sam flowers,Northern Colorado,northern colorado,WR,WR,2022,5.19,https://ras.football/ras-information/?PlayerID=22701
Samori Toure,samori toure,Nebraska,nebraska,WR,WR,2022,6.14,https://ras.football/ras-information/?PlayerID=21626
Samson Nacua,samson nacua,BYU,byu,WR,WR,2022,8.07,https://ras.football/ras-information/?PlayerID=22323
Savon Scarver,savon scarver,Utah State,utah state,WR,WR,2022,7.44,https://ras.football/ras-information/?PlayerID=21431
Shemar Bridges,shemar bridges,Fort Valley State,fort valley state,WR,WR,2022,4.11,https://ras.football/ras-information/?PlayerID=21577
Skyy Moore,skyy moore,Western Michigan,western michigan,WR,WR,2022,7.58,https://ras.football/ras-information/?PlayerID=21658
Slade Bolden,slade bolden,Alabama,alabama,WR,WR,2022,4.86,https://ras.football/ras-information/?PlayerID=21615
Stanley Berryhill III,stanley berryhill iii,Arizona,arizona,WR,WR,2022,5.8,https://ras.football/ras-information/?PlayerID=21017
Stephon Robinson,stephon robinson,Northwestern,northwestern,WR,WR,2022,2.57,https://ras.football/ras-information/?PlayerID=21520
Stone Smartt,stone smartt,Old Dominion,old dominion,WR,WR,2022,8.94,https://ras.football/ras-information/?PlayerID=22561
Sy Barnett,sy barnett,Ferris State,ferris state,WR,WR,2022,8.14,https://ras.football/ras-information/?PlayerID=21908
TJ Chase,tj chase,Florida Atlantic,florida atlantic,WR,WR,2022,0.42,https://ras.football/ras-information/?PlayerID=22371
Talolo Limu-Jones,talolo limu-jones,Eastern Washington,eastern washington,WR,WR,2022,6.03,https://ras.football/ras-information/?PlayerID=21336
Tanner Conner,tanner conner,Idaho State,idaho state,WR,WR,2022,8.86,https://ras.football/ras-information/?PlayerID=21143
Tariq Bitson,tariq bitson,Tarleton State,tarleton state,WR,WR,2022,6.19,https://ras.football/ras-information/?PlayerID=22601
Tay Martin,tay martin,Oklahoma State,oklahoma state,WR,WR,2022,6.48,https://ras.football/ras-information/?PlayerID=21245
Taysir Mack,taysir mack,Pittsburgh,pittsburgh,WR,WR,2022,7.68,https://ras.football/ras-information/?PlayerID=21374
Theo Howard,theo howard,Utah,utah,WR,WR,2022,2.51,https://ras.football/ras-information/?PlayerID=22415
Thomas Hennigan,thomas hennigan,Appalachian State,appalachian state,WR,WR,2022,2.68,https://ras.football/ras-information/?PlayerID=22488
Thomas Reid III,thomas reid iii,Arizona,arizona,WR,WR,2022,8.07,https://ras.football/ras-information/?PlayerID=21273
Tobias Enlow,tobias enlow,Central Arkansas,central arkansas,WR,WR,2022,0.61,https://ras.football/ras-information/?PlayerID=21713
Travell Harris,travell harris,Washington State,washington state,WR,WR,2022,3.14,https://ras.football/ras-information/?PlayerID=21475
Tray Eafford,tray eafford,Troy,troy,WR,WR,2022,5.07,https://ras.football/ras-information/?PlayerID=21206
Tre Tipton,tre tipton,Pittsburgh,pittsburgh,WR,WR,2022,1.38,https://ras.football/ras-information/?PlayerID=22077
Tre Turner,tre turner,Virginia Tech,virginia tech,WR,WR,2022,3.46,https://ras.football/ras-information/?PlayerID=21180
Trevon Bradford,trevon bradford,Oregon State,oregon state,WR,WR,2022,4.25,https://ras.football/ras-information/?PlayerID=22467
Trevon Clark,trevon clark,California,california,WR,WR,2022,1.73,https://ras.football/ras-information/?PlayerID=21894
Trevon Sidney,trevon sidney,San Jose State,san jose state,WR,WR,2022,0.77,https://ras.football/ras-information/?PlayerID=22052
Trevor Begue,trevor begue,Incarnate Word,incarnate word,WR,WR,2022,7.9,https://ras.football/ras-information/?PlayerID=22399
Trey Gross,trey gross,Delaware State,delaware state,WR,WR,2022,4.08,https://ras.football/ras-information/?PlayerID=21392
Trey Kellogg,trey kellogg,UBC,ubc,WR,WR,2022,0.95,https://ras.football/ras-information/?PlayerID=22800
Treylon Burks,treylon burks,Arkansas,arkansas,WR,WR,2022,5.79,https://ras.football/ras-information/?PlayerID=20971
Trisin St. Kitts-Park,trisin st kitts-park,Ottawa,ottawa,WR,WR,2022,0.24,https://ras.football/ras-information/?PlayerID=22780
TristanFiseke-Casault,tristanfiseke-casault,Montreal,montreal,WR,WR,2022,0.27,https://ras.football/ras-information/?PlayerID=22761
Ty Fryfogle,ty fryfogle,Indiana,indiana,WR,WR,2022,7.2,https://ras.football/ras-information/?PlayerID=21023
Tyler Snead,tyler snead,East Carolina,east carolina,WR,WR,2022,2.24,https://ras.football/ras-information/?PlayerID=21617
Tyler Turner,tyler turner,Alberta,alberta,WR,WR,2022,1.98,https://ras.football/ras-information/?PlayerID=22819
Tyquan Thornton,tyquan thornton,Baylor,baylor,WR,WR,2022,8.54,https://ras.football/ras-information/?PlayerID=21448
Tyrell Alexander,tyrell alexander,Vanderbilt,vanderbilt,WR,WR,2022,1.9,https://ras.football/ras-information/?PlayerID=22426
Tyrin Ralph,tyrin ralph,Arkansas Pine-Bluff,arkansas pinebluff,WR,WR,2022,4.82,https://ras.football/ras-information/?PlayerID=21831
Tyrin Summers,tyrin summers,Chattanooga,chattanooga,WR,WR,2022,6.55,https://ras.football/ras-information/?PlayerID=22710
Tyshaun James,tyshaun james,Central Connecticut,central connecticut,WR,WR,2022,9.56,https://ras.football/ras-information/?PlayerID=22083
Tyson Morris,tyson morris,Arkansas,arkansas,WR,WR,2022,4.53,https://ras.football/ras-information/?PlayerID=21688
Tyson Philpot,tyson philpot,Calgary,calgary,WR,WR,2022,1.51,https://ras.football/ras-information/?PlayerID=22201
Velus Jones Jr.,velus jones jr,Tennessee,tennessee,WR,WR,2022,7.1,https://ras.football/ras-information/?PlayerID=21052
Vincent Forbes-Mombleau,vincent forbes-mombleau,Laval,laval,WR,WR,2022,4.24,https://ras.football/ras-information/?PlayerID=22763
Wan'Dale Robinson,wandale robinson,Kentucky,kentucky,WR,WR,2022,7.36,https://ras.football/ras-information/?PlayerID=21449
Warren Newman,warren newman,Jackson State,jackson state,WR,WR,2022,0.13,https://ras.football/ras-information/?PlayerID=22231
Will Vereen,will vereen,South Carolina State,south carolina state,WR,WR,2022,6.16,https://ras.football/ras-information/?PlayerID=21604
Willie Johnson,willie johnson,Marshall,marshall,WR,WR,2022,5.85,https://ras.football/ras-information/?PlayerID=22446
Willie Wright,willie wright,Florida Atlantic,florida atlantic,WR,WR,2022,0.48,https://ras.football/ras-information/?PlayerID=22377
Xavier Lane,xavier lane,Missouri State,missouri state,WR,WR,2022,1.52,https://ras.football/ras-information/?PlayerID=22295
Zabrian Moore,zabrian moore,Alabama A&M,alabama a&m,WR,WR,2022,4.25,https://ras.football/ras-information/?PlayerID=21712
Zach Smith,zach smith,Southeast Missouri State,southeast missouri state,WR,WR,2022,4.38,https://ras.football/ras-information/?PlayerID=21718
A.J. Uzodinma,aj uzodinma,Ball State,ball state,CB,CB,2023,3.61,https://ras.football/ras-information/?PlayerID=24308
Adrian Frye,adrian frye,Texas Tech,texas tech,CB,CB,2023,3.5,https://ras.football/ras-information/?PlayerID=24697
Alex Austin,alex austin,Oregon State,oregon state,CB,CB,2023,7.29,https://ras.football/ras-information/?PlayerID=23280
Alexander Shaw,alexander shaw,Mississippi State,mississippi state,CB,CB,2023,0.23,https://ras.football/ras-information/?PlayerID=24853
Ali Shockley,ali shockley,Hampton,hampton,CB,CB,2023,2.04,https://ras.football/ras-information/?PlayerID=23857
Alonzo Davis,alonzo davis,Northern Arizona,northern arizona,CB,CB,2023,5.88,https://ras.football/ras-information/?PlayerID=23704
Ameer Speed,ameer speed,Michigan State,michigan state,CB,CB,2023,8.87,https://ras.football/ras-information/?PlayerID=23377
Anthony Kendall,anthony kendall,Baldwin Wallace,baldwin wallace,CB,CB,2023,8.12,https://ras.football/ras-information/?PlayerID=24257
Anthony Witherstone,anthony witherstone,Merrimack,merrimack,CB,CB,2023,6.0,https://ras.football/ras-information/?PlayerID=23432
Armand Childs,armand childs,Siena Heights,siena heights,CB,CB,2023,0.56,https://ras.football/ras-information/?PlayerID=24080
Armani Johnson,armani johnson,Southern Methodist,southern methodist,CB,CB,2023,1.67,https://ras.football/ras-information/?PlayerID=24020
Armani Marsh,armani marsh,Washington State,washington state,CB,CB,2023,2.58,https://ras.football/ras-information/?PlayerID=24739
Armunz Mathews,armunz mathews,Peru State,peru state,CB,CB,2023,0.68,https://ras.football/ras-information/?PlayerID=24466
Arquon Bush,arquon bush,Cincinnati,cincinnati,CB,CB,2023,2.99,https://ras.football/ras-information/?PlayerID=23282
Art Green,art green,Houston,houston,CB,CB,2023,9.5,https://ras.football/ras-information/?PlayerID=23128
Asante Griffin,asante griffin,West Florida,west florida,CB,CB,2023,1.25,https://ras.football/ras-information/?PlayerID=24606
Aulden Knight,aulden knight,Limestone,limestone,CB,CB,2023,2.41,https://ras.football/ras-information/?PlayerID=24531
Benito Speight,benito speight,Maine,maine,CB,CB,2023,4.57,https://ras.football/ras-information/?PlayerID=24435
Bentlee Sanders,bentlee sanders,Nevada,nevada,CB,CB,2023,2.2,https://ras.football/ras-information/?PlayerID=23819
Brandon Barbee,brandon barbee,Southeastern Louisiana,southeastern louisiana,CB,CB,2023,1.63,https://ras.football/ras-information/?PlayerID=23764
Brandon Barnes-Brown,brandon barnes-brown,Fayetteville State,fayetteville state,CB,CB,2023,3.11,https://ras.football/ras-information/?PlayerID=23848
Brandon Moore,brandon moore,Nebraska,nebraska,CB,CB,2023,0.75,https://ras.football/ras-information/?PlayerID=24141
Brandon Moore,brandon moore,Bethel-TN,betheltn,CB,CB,2023,0.19,https://ras.football/ras-information/?PlayerID=24316
Breton Macdougall,breton macdougall,Windsor,windsor,CB,CB,2023,2.87,https://ras.football/ras-information/?PlayerID=24844
Brian Corbins,brian corbins,Winona State,winona state,CB,CB,2023,4.17,https://ras.football/ras-information/?PlayerID=24353
