player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Randy Franklin,144307,S,CHARLOTTE,4,0,136,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,14.3,2,14,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Rayuan Lane III,144326,S,NAVY,13,0,237,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.7,3,438,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Elias Larry,144327,CB,COLO STATE,12,0,144,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,327,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Mbiti Williams Jr.,144352,S,NAVY,13,0,237,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.2,1,434,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jalen McMurray,144393,CB,TENNESSEE,13,0,307,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,1,141,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jadon Canady,144405,CB,OLE MISS,12,0,226,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.3,1,336,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bailey Despanie,144413,S,TULANE,14,0,319,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,264,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jaden Moore,144449,LB,TENN MARTN,3,0,310,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.6,1,28,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Reggie Johnson II,144485,LB,USF,1,0,327,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,25.0,2,8,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Devin Lemear,144522,S,BAYLOR,12,0,118,0,0,0,0,0,0,66.7,8,0,0.0,0,0,0,0,5.0,12,242,0,0.0,0,0,0,0,33.3,4,0,0.0,0,0,0,0,0,0
Cisco Caston,144523,S,GRAMBLING,9,0,177,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.6,1,156,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tevin Williams III,144524,CB,BAYLOR,8,0,118,0,0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,3.3,4,122,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Myles Purchase,144548,CB,IOWA STATE,14,0,193,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0.9,3,323,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Beau Freyler,144549,S,IOWA STATE,14,0,193,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0.9,3,352,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Cobee Bryant,144575,CB,KANSAS,12,0,198,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.5,2,402,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jaden Robinson,144576,CB,SO UTAH,9,0,298,0,0,0,0,0,0,83.3,5,0,0.0,0,0,0,0,3.9,6,153,0,0.0,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Cole Petrus,144585,ED,KANSAS,2,0,198,0,0,0,0,0,0,100.0,5,0,0.0,0,0,0,0,100.0,6,6,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Titus Tuiasosopo,144616,DI,KANSAS ST,1,0,199,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Jordan Mukes,144633,CB,ABILENE CH,14,0,100,0,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,1.2,5,406,0,0.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Kale Smith,144659,CB,OKLA STATE,12,0,262,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.9,2,218,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Donovan Stephens,144666,LB,BOWL GREEN,8,0,122,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,13.9,5,36,0,0.0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,0,0
Aden Kelley,144671,DI,OKLA STATE,5,1,262,0,0,1,0,0,0,48.6,18,0,0.0,0,0,0,0,97.4,37,38,0,0.0,0,0,0,0,51.4,19,0,0.0,0,0,0,0,0,0
Da'Veawn Armstead,144700,CB,SM HOUSTON,11,0,281,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,345,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Juan Davis,144725,TE,TEXAS,1,0,311,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
JD Coffey III,144729,S,S DIEGO ST,12,0,284,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.8,3,169,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Morice Blackwell Jr.,144733,LB,TEXAS,15,0,311,0,0,0,0,0,0,33.3,5,0,0.0,0,0,0,0,14.4,16,111,0,0.0,0,0,0,0,66.7,10,0,0.0,0,0,0,0,0,0
Marshall Landwehr,144737,LB,TEXAS,3,0,311,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,14.3,1,7,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Miles Scott,144809,S,ILLINOIS,13,0,187,0,0,0,0,0,0,33.3,2,0,0.0,0,0,0,1,1.3,6,445,0,0.0,0,0,0,1,66.7,4,0,0.0,0,0,0,0,0,0
Prince Green III,144812,S,GA SOUTHRN,6,0,174,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,1,35,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jordan Grier,144841,S,MEMPHIS,6,0,218,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.1,2,190,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Karson Sharar,144873,LB,IOWA,3,0,192,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,12.0,3,25,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Dante Trader Jr.,144900,S,MARYLAND,10,0,215,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.4,4,289,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Ja'den McBurrows,144931,CB,MICHIGAN,3,0,222,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,6.9,2,29,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tyler McLaurin,144934,ED,MICHIGAN,2,0,222,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,66.7,6,9,0,0.0,0,0,0,0,100.0,6,0,0.0,0,0,0,0,0,0
Jaydon Hood,144935,LB,MICHIGAN,9,0,222,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,13.3,6,45,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Charles Brantley,144956,CB,MICH STATE,9,0,223,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,241,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Antoine Booth,144958,CB,JAMES MAD,4,0,197,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,9.1,1,11,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Khalil Majeed,144961,S,MICH STATE,1,0,223,0,0,0,0,0,0,,0,0,,0,0,0,0,20.0,1,5,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Eli Mau,144985,ED,MINNESOTA,3,0,225,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,37.5,3,8,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Luther McCoy,144986,DI,MINNESOTA,1,0,225,0,0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,100.0,5,5,0,0.0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,0,0
Nate Becker,144988,DI,MINNESOTA,5,0,225,0,0,0,0,0,0,57.1,8,0,0.0,0,0,0,0,100.0,16,16,0,0.0,0,0,0,0,42.9,6,0,0.0,0,0,0,0,0,0
Jantzen Dunn,145068,CB,KENTUCKY,7,0,202,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,5.0,2,40,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Andre Turrentine,145072,S,TENNESSEE,13,0,307,0,0,0,0,0,0,22.2,2,0,0.0,0,0,0,0,3.2,9,280,0,0.0,0,0,0,0,77.8,7,0,0.0,0,0,0,0,0,0
Bryce Prater,145078,DI,OHIO STATE,2,0,260,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Al-Shadee Salaam,145129,CB,RUTGERS,9,0,278,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,2.3,3,133,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Austin Dean,145145,LB,GA TECH,1,0,176,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,28.6,2,7,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Todd Bowles Jr.,145147,S,LIUSHAR,10,0,1298,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,217,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Sean Cooper,145150,DI,RUTGERS,1,0,278,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Henry Hughes Jr.,145152,DI,RUTGERS,2,0,278,0,0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,100.0,6,6,0,0.0,0,0,0,0,66.7,4,0,0.0,0,0,0,0,0,0
Jayden Williams,145199,S,FAU,6,0,165,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,2.1,3,145,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Amari Wansley,145201,S,MURRAY ST,12,0,236,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.7,2,296,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Brian Blades II,145225,CB,FIU,12,0,166,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.3,1,389,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Baba Conate,145231,ED,BETH COOK,1,0,119,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Taharin Sudderth,145306,TE,MIDDLE TN,1,0,224,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Robert Johnson,145328,CB,TENN MARTN,5,0,310,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,3.2,4,124,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Malcolm Britt,145364,LB,NORFOLK,7,1,244,0,0,1,0,0,0,83.3,5,0,0.0,0,0,0,0,13.0,6,46,0,0.0,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Khian'Dre Harris,145368,CB,DOMINION,8,0,263,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.8,1,127,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jason Henderson,145379,LB,DOMINION,1,0,263,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,20.0,2,10,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Chazz Wallace,145384,DI,NC STATE,4,0,248,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,100.0,21,21,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Christian Francisco,145397,HB,RICE,1,0,275,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Marcus Williams,145407,S,RICE,3,0,275,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.8,1,26,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jalen Hargrove,145412,DI,RICE,2,0,275,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Brendan Toles,145431,CB,SO MISS,12,0,296,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,1.6,2,123,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Caleb Lewis,145526,ED,INCAR WORD,5,0,189,0,0,0,0,0,0,43.8,7,0,0.0,0,0,0,0,64.0,16,25,0,0.0,0,0,0,0,56.3,9,0,0.0,0,0,0,0,0,0
BJ Wagner,145542,S,DELWARE ST,12,0,152,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.4,1,261,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
DJ Brown,145549,S,PENN,1,0,267,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,42.9,3,7,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Doug Newsome,145564,CB,TENN MARTN,4,0,310,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,2.6,2,78,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Andrew Behm,145595,LB,S ILLINOIS,2,0,295,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,5.3,1,19,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Noel Roach,145608,S,AKRON,3,0,102,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,5.0,1,20,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jack Beebe,145620,LB,BALL ST,9,0,117,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,9.7,3,31,0,0.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Lawai'a Brown,145704,LB,C MICHIGAN,12,0,134,0,0,0,0,0,0,20.0,2,0,0.0,0,0,0,0,10.8,13,120,0,0.0,0,0,0,0,80.0,8,0,0.0,0,0,0,0,0,0
Bryson Moss,145745,HB,JACKSON ST,1,0,194,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Zach Mowchan,145751,LB,E MICHIGAN,3,0,160,0,0,0,0,0,0,66.7,4,0,0.0,0,0,0,0,10.8,9,83,0,0.0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,0,0
Cam Smith,145767,S,JACKSON ST,14,0,194,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,2.0,5,254,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Louis Frye,145850,S,TEMPLE,10,0,306,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,1.6,2,129,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Javaughn Byrd,145873,CB,N ILLINOIS,13,0,254,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.0,4,400,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Torrie Cox Jr.,145889,CB,ILLINOIS,13,0,187,0,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,1.5,4,267,0,0.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Damon Ollison II,145918,LB,TOLEDO,8,0,316,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,9.1,4,44,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Cole Johnson,145945,LB,DAYTON,2,0,150,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,6.3,1,16,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Chrishawn Gordon,146032,S,MONTANA,13,0,232,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.8,2,242,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Chad Brown,146079,CB,NEVADA,13,0,239,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,2,308,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Zach Lewis,146093,S,N ARIZONA,13,0,252,0,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,1.4,4,285,0,0.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Duece Jones,146102,CB,GRAMBLING,8,0,177,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.4,2,85,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Brady Anderson,146150,LB,S DIEGO ST,5,0,284,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,9.5,2,21,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
CJ Baskerville,146166,S,TEXAS TECH,13,0,315,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0.4,2,509,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jalen Bainer,146176,CB,S JOSE ST,10,0,285,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,2.9,4,137,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Nate Lewis,146177,ED,S JOSE ST,4,0,285,0,0,0,0,0,0,100.0,10,0,0.0,0,0,0,0,100.0,10,10,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kilinahe Mendiola-Jensen,146198,S,HAWAII,12,0,180,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.3,1,297,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nicholas Dimitris,146202,DI,FL A&M,10,0,164,0,0,0,0,0,0,13.0,6,0,0.0,0,0,0,0,100.0,49,49,0,0.0,0,0,0,0,87.0,40,0,0.0,0,0,0,0,0,0
Ike Larsen,146222,S,UTAH ST,12,0,329,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.5,2,393,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
RJ Regan,146275,CB,FRESNO ST,1,0,169,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,11.1,2,18,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Akili Calhoun,146309,DI,CAL,1,0,130,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Kaylin Moore,146320,CB,UCLA,12,0,324,0,0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,2.4,8,328,0,0.0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,0,0
DJ Justice,146388,CB,UCLA,3,0,324,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,4.5,1,22,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Anthony Beavers Jr.,146420,S,USC,12,0,326,0,0,0,0,0,0,61.5,8,0,0.0,0,0,0,0,21.0,13,62,0,0.0,0,0,0,0,38.5,5,0,0.0,0,0,0,0,0,0
Prophet Brown,146421,CB,USC,10,0,326,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,3.9,4,102,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Jaylin Smith,146422,CB,USC,10,0,326,0,0,0,0,0,0,28.6,4,0,0.0,0,0,0,0,4.3,14,324,0,0.0,0,0,0,0,71.4,10,0,0.0,0,0,0,0,0,0
Raesjon Davis,146427,LB,USC,2,0,326,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,40.0,2,5,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Dyson McCutcheon,146479,CB,WASHINGTON,12,0,340,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,1.5,2,131,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Brody Reese,146485,DI,TULSA,5,0,320,0,0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,100.0,15,15,0,0.0,0,0,0,0,62.5,5,0,0.0,0,0,0,0,0,0
Jake Jennings,146486,ED,WASHINGTON,1,0,340,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Joshua Meredith,146507,WR,WASH STATE,1,0,341,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
De'Zhaun Stribling,146508,WR,OKLA STATE,1,0,262,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Jhamell Blenman,146513,CB,IDAHO,9,0,185,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.3,1,76,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Sam Carrell,146530,ED,TEXAS TECH,5,0,315,0,0,0,0,0,0,53.8,7,0,0.0,0,0,0,0,92.9,13,14,0,0.0,0,0,0,0,46.2,6,0,0.0,0,0,0,0,0,0
Avante Dickerson,146536,CB,UTAH ST,9,0,329,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0.5,1,191,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
DeVonta Smith,146607,CB,ALABAMA,12,0,103,0,0,0,0,0,0,100.0,5,0,0.0,0,0,1,0,2.2,5,232,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,1
Anquin Barnes Jr.,146615,DI,COLORADO,12,0,143,0,0,0,0,0,0,34.3,24,0,0.0,0,0,0,0,100.0,78,78,0,0.0,0,0,0,0,65.7,46,0,0.0,0,0,0,0,0,0
Ahmari Harvey,146674,CB,GA TECH,13,0,176,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,401,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jordan Young,146705,CB,CINCINNATI,12,0,138,0,0,0,0,0,0,25.0,2,0,0.0,0,0,0,0,2.5,8,315,0,0.0,0,0,0,0,75.0,6,0,0.0,0,0,0,0,0,0
Jai Williams,146738,ED,QUINCY,1,0,394,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Jordan Lovett,146745,S,KENTUCKY,12,0,202,0,0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,1.1,3,268,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Adrian Huey,146748,CB,LANECOL,1,0,942,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,4.3,1,23,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kimo Makane'ole,146767,DI,LSU,3,0,211,0,0,0,0,0,0,100.0,9,0,0.0,0,0,0,0,90.9,10,11,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tywone Malone Jr.,146832,DI,OHIO STATE,10,0,260,0,0,0,0,0,0,60.9,28,0,0.0,0,0,1,0,97.9,46,47,0,0.0,0,0,0,0,39.1,18,0,0.0,0,0,0,0,0,1
Corey Ellington,146855,S,MISS STATE,9,0,227,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,1.7,4,240,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Camden Hardy,146920,S,NWSTATE,7,0,257,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,2.4,4,166,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Ronnie Porter,146922,LB,S CAROLINA,1,0,289,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,50.0,2,4,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Marlen Sewell,146968,S,VANDERBILT,10,0,333,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,3.3,2,61,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Deuce Harmon,146998,CB,SMU,14,0,287,0,0,0,0,0,0,14.3,1,0,0.0,0,0,0,0,1.8,7,382,0,0.0,0,0,0,0,85.7,6,0,0.0,0,0,0,0,0,0
Drey Norwood,147007,CB,MISSOURI,13,0,229,0,0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,1.6,5,308,0,0.0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,0,0
Caden Sullivan,147035,LB,APP STATE,6,0,108,0,0,0,0,0,0,66.7,4,0,0.0,0,0,0,0,9.3,8,86,0,0.0,0,0,0,0,33.3,2,0,0.0,0,1,1,0,1,1
Ethan Hassler,147070,ED,ARK STATE,2,0,113,0,0,0,0,0,0,25.0,4,0,0.0,0,0,0,0,100.0,16,16,0,0.0,0,0,0,0,75.0,12,0,0.0,0,0,1,0,0,1
Tobias Fletcher,147094,S,COAST CAR,13,0,141,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,1.0,4,393,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Eldrick Robinson,147128,LB,WAKE,8,0,339,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,1,7.1,3,42,0,0.0,0,0,0,1,66.7,2,0,0.0,0,0,0,0,0,0
Myles Winslow,147132,DI,MCNEESE,12,0,217,0,0,0,0,0,0,48.7,38,0,0.0,0,0,0,0,100.0,78,78,0,0.0,0,0,0,0,51.3,40,0,0.0,0,0,1,0,0,1
Jalen Clark,147161,S,LA LAFAYET,8,0,207,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.8,3,107,0,0.0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0,0
Kendre' Gant,147163,LB,HOUSTON,10,1,182,0,0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,12.2,10,82,0,0.0,1,0,0,0,60.0,6,0,0.0,0,0,0,0,0,0
Lamondre Brooks,147211,ED,S ALABAMA,5,0,288,0,0,0,0,0,0,46.7,7,0,0.0,0,0,1,0,88.2,15,17,0,0.0,0,0,0,0,53.3,8,0,0.0,0,0,0,0,0,1
Caleb Ransaw,147264,S,TULANE,12,0,319,0,0,0,0,0,0,30.0,6,0,0.0,0,0,0,0,7.6,20,264,0,0.0,0,0,0,0,70.0,14,0,0.0,0,0,1,0,0,1
Chris Davis Jr.,147283,ED,GA STATE,3,0,175,0,0,0,0,0,0,66.7,4,0,0.0,0,0,0,0,66.7,6,9,0,0.0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,0,0
Tony McCray Jr.,147293,CB,W GEORGIA,6,0,1177,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,1.2,1,83,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
