player_id,player_name,position,school,sg_ol_pass_block_grade,sg_ol_run_block_grade,sg_ol_pbe,sg_ol_pressure_allowed_rate,sg_ol_pressures_allowed,sg_ol_sacks_allowed,sg_ol_hits_allowed,sg_ol_hurries_allowed,sg_ol_versatility_count,source,season,sg_qb_pass_grade,sg_qb_btt_rate,sg_qb_twp_rate,sg_qb_pressure_to_sack_rate,sg_qb_avg_depth_of_target,sg_qb_avg_time_to_throw,sg_qb_qb_rating,sg_qb_pressure_grade,sg_qb_pressure_qb_rating,sg_qb_pressure_twp_rate,sg_qb_pressure_btt_rate,sg_qb_pressure_pressure_to_sack_rate,sg_qb_blitz_grade,sg_qb_blitz_qb_rating,sg_qb_no_screen_grade,sg_qb_no_screen_btt_rate,sg_qb_no_screen_twp_rate,sg_qb_play_action_grade,sg_qb_non_play_action_grade,sg_qb_quick_qb_rating,sg_qb_quick_btt_rate,sg_qb_quick_twp_rate,sg_qb_extended_qb_rating,sg_qb_extended_btt_rate,sg_qb_extended_twp_rate,sg_rb_run_grade,sg_rb_elusive_rating,sg_rb_mtf,sg_rb_yco_attempt,sg_rb_explosive_rate,sg_rb_breakaway_percent,sg_rb_targets_per_route,sg_rb_yprr,sg_rb_total_touches,sg_wrte_route_grade,sg_wrte_yprr,sg_wrte_targets_per_route,sg_wrte_contested_catch_rate,sg_wrte_drop_rate,sg_wrte_slot_rate,sg_wrte_inline_rate,sg_wrte_wide_rate,sg_wrte_avoided_tackles,sg_wrte_man_yprr,sg_wrte_zone_yprr,sg_wrte_man_targets_percent,sg_front_run_def_grade,sg_front_stop_percent,sg_front_missed_tackle_rate,sg_def_coverage_grade,sg_def_run_grade,sg_def_tackle_grade,sg_def_missed_tackle_rate,sg_def_qb_rating_against,sg_def_interceptions,sg_def_pass_break_ups,sg_def_tackles,sg_def_tackles_for_loss,sg_def_total_pressures,sg_dl_pass_rush_grade,sg_dl_pass_rush_win_rate,sg_dl_prp,sg_dl_total_pressures,sg_dl_true_pass_set_win_rate,sg_dl_true_pass_set_prp,sg_dl_true_pass_set_total_pressures,sg_cov_grade,sg_cov_forced_incompletion_rate,sg_cov_snaps_per_target,sg_cov_snaps_per_reception,sg_cov_yards_per_snap,sg_cov_qb_rating_against,sg_cov_catch_rate,sg_cov_man_grade,sg_cov_man_qb_rating_against,sg_cov_man_yards_per_snap,sg_cov_zone_grade,sg_cov_zone_qb_rating_against,sg_cov_zone_yards_per_snap,sg_slot_cov_snaps,sg_slot_cov_snaps_per_target,sg_slot_cov_qb_rating_against,sg_slot_cov_yards_per_snap
158689,Austin Brown,S,WISCONSIN,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,2.1,15.8,44.5,63.9,64.7,16.2,126.2,0,2,43,1,1,56.9,0.0,16.7,1,,,0,44.5,5.9,10.8,15.3,0.8,126.2,70.6,51.0,121.9,0.3,50.4,96.4,0.8,44,5.5,139.6,1.45
158717,Jonah Coleman,RB,WASHINGTON,60.3,63.3,95.3,0.08108,6,1,2,3,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,85.7,37,3.58,20,33.4,0.17,1.73,188,71.8,1.73,0.17,,0.0,2.9,0.0,7.1,8,3.61,1.07,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158719,Tacario Davis,CB,WASHINGTON,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,1.7,0.0,65.0,81.8,79.4,5.0,50.6,2,4,17,1,1,57.1,12.5,6.3,1,0.0,0.0,0,65.0,17.9,7.8,14.6,0.7,50.6,53.6,53.6,48.9,0.5,69.8,42.6,0.6,21,10.5,56.3,0.19
158740,Ephesians Prysock,CB,WASHINGTON,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,0.9,10.5,76.5,82.3,75.6,10.2,87.2,1,5,44,1,0,58.8,16.7,0.0,0,50.0,0.0,0,76.5,16.4,6.1,10.7,0.8,87.2,57.5,66.8,88.4,0.7,73.2,92.6,0.9,36,4.0,85.0,1.08
158794,Chris Johnson,CB,S DIEGO ST,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,2.2,12.0,92.4,67.1,80.3,5.6,16.1,4,5,44,2,4,86.6,11.1,27.8,4,0.0,37.5,2,92.4,18.6,7.7,18.3,0.6,16.1,41.9,74.0,54.3,0.9,91.9,20.6,0.5,15,1.9,79.7,3.27
159125,Rohan Jones,TE,ARKANSAS,56.9,58.8,87.5,0.25,1,0,1,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,31.8,0,3.5,0,0.0,0.2358,5.03,22,92.7,5.03,0.2358,66.7,0.0,21.2,70.3,4.2,2,1.21,6.87,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159499,Elijah Sarratt,WR,INDIANA,,62.7,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,2.39,0.2522,40.0,4.5,13.7,0.0,86.3,9,3.03,2.24,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159936,Desmond Reid,RB,PITTSBURGH,38.0,58.4,94.6,0.10345,3,0,0,3,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,56.4,12,2.79,8,37.6,0.2131,2.54,84,91.4,2.54,0.2131,100.0,0.0,18.4,1.9,7.6,5,3.08,2.3,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160445,Devon Marshall,CB,NC STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7,0.8,6.3,88.3,84.7,83.3,6.0,56.4,2,12,40,0,2,64.1,0.0,33.3,2,0.0,0.0,0,88.3,25.8,6.6,15.2,0.7,56.4,43.5,58.1,96.4,1.1,90.5,49.1,0.7,11,5.5,39.6,0.0
160756,Kevin Coleman Jr.,WR,MISSOURI,62.1,54.3,100.0,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,74.7,3,2.67,3,65.8,0.2561,2.23,75,79.9,2.23,0.2561,81.8,2.9,87.3,0.9,9.8,18,1.95,1.87,22.2,61.6,0.0,0.0,,61.6,70.3,0.0,0.0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
162137,Jaden Dugger,LB,LA LAFAYET,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7,7.7,8.8,60.8,62.7,75.9,11.3,99.8,1,1,93,10,12,71.8,15.5,13.8,12,33.3,20.8,8,60.8,3.8,6.9,7.5,1.2,99.8,92.5,80.7,64.6,0.1,48.5,103.9,1.6,34,3.4,63.8,2.59
162439,Jack Velling,TE,MICH STATE,68.0,44.2,98.3,0.03226,2,0,1,1,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,1.2,0.1467,66.7,5.3,43.9,48.1,7.8,6,0.26,1.9,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162465,Kamari Ramsey,S,USC,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,1.0,0.0,77.0,65.1,89.7,3.2,96.2,0,3,20,2,2,54.9,0.0,4.8,2,0.0,0.0,0,77.0,9.7,7.6,12.5,0.7,96.2,61.3,72.2,88.7,0.3,67.0,117.1,1.1,133,6.0,109.7,0.96
162467,Carsen Ryan,TE,BYU,57.5,75.3,96.8,0.0614,7,0,2,5,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,2.04,0.1941,22.2,4.3,31.3,55.9,10.5,11,1.49,2.53,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162481,Denzel Boston,WR,WASHINGTON,,77.1,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,73.7,0.0,0.0,,4.0,3.05,137.5,,0.0,,,,,0.0,73.7,0.0,0.0,,73.7,0.0,,,137.5,0.0,0.0,,,,,,,,,,87.2,2.44,0.2632,76.9,3.1,17.6,0.5,81.3,7,2.66,2.17,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162482,Parker Brailsford,IOL,ALABAMA,75.6,60.0,98.6,0.02435,14,1,3,10,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,,,,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162554,Eli Heidenreich,RB,NAVY,53.6,66.4,100.0,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,87.7,100.0,0.0,0.0,25.0,2.7,39.6,87.7,39.6,0.0,100.0,0.0,87.7,39.6,87.7,100.0,0.0,,87.7,0.0,,,39.6,100.0,0.0,86.1,76.7,23,3.17,16,32.1,0.397,4.73,128,94.5,4.73,0.397,72.2,3.8,22.9,8.4,45.8,8,5.69,4.64,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162580,Landon Robinson,DT,NAVY,,60.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,7.7,9.4,72.0,66.4,66.7,8.8,0.0,0,0,37,4,34,84.7,10.2,6.0,34,15.8,9.5,13,,,,,,,,,,,,,,,,,
162699,Brian Parker II,OT,DUKE,83.4,83.9,97.7,0.03717,20,3,2,15,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162704,Wesley Williams,EDGE,DUKE,,60.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4,9.7,9.1,69.1,80.4,56.0,23.5,91.1,0,0,35,6,46,65.3,12.9,7.5,46,15.5,9.5,18,69.1,0.0,3.3,3.3,1.8,91.1,100.0,63.5,0.0,,64.5,91.1,2.0,,,,
162732,Anez Cooper,IOL,MIAMI FL,78.9,67.4,98.8,0.02182,12,1,2,9,4,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162739,Colbie Young,WR,GEORGIA,,65.7,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,2.3,0.1988,66.7,7.1,6.6,0.0,93.4,10,3.71,2.14,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162743,Marcus Allen,CB,N CAROLINA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,0.7,25.0,62.1,66.2,52.6,19.1,97.6,0,7,34,1,3,82.3,0.0,200.0,3,0.0,0.0,0,62.1,16.9,6.0,9.9,1.2,97.6,60.0,56.1,84.6,1.3,69.8,81.3,0.8,26,3.7,71.7,1.42
162770,Kyle Louis,LB,PITTSBURGH,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3,5.6,8.2,72.3,75.3,74.7,10.9,99.2,2,3,60,7,18,70.2,16.7,12.5,18,29.4,14.7,8,72.3,5.0,4.6,5.9,1.5,99.2,78.3,45.8,108.3,0.8,65.0,94.2,1.7,132,3.5,112.7,2.58
162818,Marlin Klein,TE,MICHIGAN,73.9,59.9,100.0,0.0,0,0,0,0,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,1.53,0.2531,40.0,11.1,38.6,53.8,7.6,1,0.25,1.27,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162825,Jimmy Rolder,LB,MICHIGAN,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,7.3,5.9,61.1,80.0,88.8,4.7,93.4,1,2,61,3,13,60.5,10.0,10.7,13,23.1,17.3,7,61.1,5.6,6.0,7.4,1.2,93.4,80.6,72.3,56.3,0.0,45.4,96.0,1.7,31,3.9,93.8,1.68
162876,Sonny Styles,LB,OHIO STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4,11.3,3.4,86.9,87.4,91.6,2.2,86.6,1,3,71,7,15,69.9,14.3,13.5,15,12.9,19.4,10,86.9,8.8,8.9,10.4,0.6,86.6,85.3,56.7,146.3,0.6,90.7,67.2,0.6,40,5.0,88.0,1.03
162884,Max Klare,TE,OHIO STATE,57.7,71.6,98.1,0.03846,1,0,0,1,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,1.48,0.1821,66.7,4.4,40.1,42.1,13.4,5,1.69,1.37,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163106,Jalen Huskey,S,MARYLAND,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,3.9,9.4,83.5,82.5,78.2,10.6,55.9,4,1,67,1,2,66.9,0.0,25.0,2,0.0,0.0,0,83.5,11.8,19.9,30.8,0.2,55.9,64.7,68.8,28.3,0.4,86.2,37.1,0.2,57,5.7,121.2,1.16
163155,Emmanuel McNeil-Warren,S,TOLEDO,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2,3.6,16.1,92.0,83.2,62.4,15.5,50.3,2,5,43,4,5,59.6,0.0,50.0,5,0.0,0.0,0,92.0,33.3,20.9,52.3,0.4,50.3,40.0,59.0,158.3,0.9,92.5,9.5,0.2,21,21.0,79.2,-0.05
163288,Bryce Boettcher,LB,OREGON,99.0,60.0,100.0,0.0,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,0.0,0,1.0,0,0.0,,,1,,,,,,,,,,,,,72.1,9.6,9.3,78.3,72.1,79.0,10.0,74.7,1,3,94,5,12,69.9,13.3,11.7,12,20.0,12.0,5,78.3,6.7,7.3,9.7,0.6,74.7,75.6,87.8,39.6,0.2,63.2,84.5,0.7,50,5.0,86.3,0.94
163349,A.J. Haulcy,S,LSU,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2,4.3,14.3,88.6,76.2,67.3,15.8,59.0,3,4,66,1,3,54.5,16.7,25.0,3,33.3,33.3,2,88.6,13.5,10.4,16.7,0.7,59.0,62.2,74.5,98.7,0.6,80.9,71.6,1.0,33,6.6,158.3,2.33
163595,Emmanuel Henderson Jr.,WR,KANSAS,,65.8,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,62.9,33.2,2,3.25,0,0.0,0.2048,2.31,49,70.8,2.31,0.2048,75.0,8.2,32.0,0.3,67.2,3,2.58,2.14,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163599,Miles Kitselman,TE,TENNESSEE,70.9,58.1,98.2,0.03448,3,0,0,3,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,0.0,0,0.0,0,0.0,0.2246,1.41,28,64.7,1.41,0.2246,25.0,15.6,32.2,52.6,2.4,0,1.78,1.14,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163606,Amari Niblack,TE,TEXAS A&M,69.8,50.5,100.0,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,0.97,0.1549,50.0,0.0,39.0,35.1,26.0,3,0.0,1.02,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163609,Kobe Prentice,WR,BAYLOR,,53.5,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1,2.36,0.2174,0.0,7.1,95.4,0.0,4.6,6,1.81,2.74,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163644,Keionte Scott,CB,MIAMI FL,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2,6.9,12.1,87.1,91.2,56.8,20.3,69.9,2,4,51,8,20,70.4,8.0,14.4,20,9.4,14.1,7,87.1,8.9,6.6,9.5,0.9,69.9,69.6,77.7,39.6,0.1,80.0,73.9,1.1,283,5.8,69.3,1.03
163658,Zxavian Harris,DT,OLE MISS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,8.1,9.8,60.7,77.5,58.9,11.9,0.0,1,0,42,6,24,62.3,7.0,4.1,24,9.2,5.3,6,60.7,,,,0.0,0.0,,58.0,0.0,0.0,62.3,0.0,0.0,,,,
163697,Zavion Thomas,WR,LSU,66.8,55.9,100.0,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,68.6,0.0,0.0,,15.0,3.53,103.5,,0.0,,,,,0.0,68.6,0.0,0.0,71.7,59.4,0.0,,,103.5,0.0,0.0,58.6,48.2,1,3.56,3,49.5,0.1829,1.5,59,67.5,1.5,0.1829,45.5,4.7,19.0,0.0,79.3,7,1.44,1.63,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163734,Dillon Bell,WR,GEORGIA,,47.4,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,44.3,0.0,0.0,0.0,13.0,3.8,39.6,60.0,39.6,0.0,0.0,0.0,,0.0,44.3,0.0,0.0,46.8,60.0,0.0,,,39.6,0.0,0.0,65.1,31.6,2,3.47,4,55.0,0.1515,1.06,44,58.5,1.06,0.1515,57.1,6.9,21.5,0.3,78.1,2,1.0,1.06,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163745,Marvin Jones Jr.,EDGE,OKLAHOMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,4.2,12.5,63.5,59.5,63.4,20.0,100.0,0,0,13,3,15,57.7,4.0,4.5,15,6.3,8.6,9,63.5,0.0,19.0,19.0,0.4,100.0,100.0,62.3,0.0,0.0,61.8,100.0,0.7,,,,
163747,Christen Miller,DT,GEORGIA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,7.4,13.0,61.9,90.2,47.3,19.2,0.0,0,0,20,3,19,70.0,11.3,4.1,19,17.6,8.8,12,,,,,,,,,,,,,,,,,
163768,Joshua Josephs,EDGE,TENNESSEE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,8.2,12.0,60.4,77.0,50.9,23.5,42.4,0,0,20,2,32,90.6,21.3,10.9,32,34.8,16.7,18,60.4,0.0,11.0,33.0,0.2,42.4,33.3,48.2,100.0,2.0,66.7,39.6,0.0,,,,
163776,Squirrel White,WR,FLORIDA ST,,64.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,60.0,0.0,0.0,,100.0,,0.0,60.0,,0.0,,60.0,0.0,,,0.0,,0.0,53.1,0.0,0,1.67,0,0.0,0.1684,0.55,7,50.6,0.55,0.1684,0.0,28.6,37.3,0.0,62.7,0,1.37,0.12,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163779,Barion Brown,WR,LSU,,73.3,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,35.7,1,2.0,1,45.5,0.2757,1.77,56,66.9,1.77,0.2757,53.3,10.2,11.4,0.0,88.6,9,0.77,2.42,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163813,Dean Miller,EDGE,KANSAS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,5.1,7.7,72.7,69.0,70.6,10.8,123.6,0,0,20,3,16,62.0,6.2,6.5,16,5.3,10.5,8,72.7,0.0,6.6,7.4,0.7,123.6,88.9,63.2,0.0,0.0,75.3,88.2,1.2,9,3.0,84.7,1.44
163843,Ethan Burke,EDGE,TEXAS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2,15.3,2.9,68.8,83.2,83.3,5.1,0.0,0,0,28,5,26,75.6,12.7,6.8,26,20.9,13.4,16,68.8,,,,0.0,0.0,,60.9,0.0,0.0,69.6,0.0,0.0,,,,
163844,DJ Campbell,IOL,TEXAS,77.6,73.6,97.9,0.03719,18,1,6,11,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163865,Brenen Thompson,WR,MISS STATE,61.0,60.6,100.0,0.0,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,17.2,0,1.5,1,0.0,0.2289,2.77,61,79.9,2.77,0.2289,33.3,8.1,13.2,0.0,86.8,7,3.64,2.96,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164157,Drew Allar,QB,PENN STATE,,60.3,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,66.1,2.5,2.6,13.6,8.1,2.85,93.8,56.0,74.9,2.2,3.7,13.6,57.1,85.3,66.1,2.9,3.0,46.0,73.8,91.9,1.4,2.7,95.4,3.4,2.6,75.7,60.0,0,4.73,10,9.6,1.0,5.0,11,60.0,5.0,1.0,,0.0,0.0,0.0,0.0,2,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164158,Kaytron Allen,RB,PENN STATE,67.1,57.4,95.6,0.06897,4,1,1,2,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,102.6,57,3.77,30,40.4,0.162,0.48,228,51.0,0.48,0.162,0.0,5.3,7.3,0.5,4.9,5,0.64,0.2,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164163,Dani Dennis-Sutton,EDGE,PENN STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7,5.8,14.3,73.7,77.7,49.6,22.9,118.8,0,0,27,3,51,79.7,15.8,9.7,51,22.2,11.9,28,73.7,0.0,12.0,12.0,1.3,118.8,100.0,61.0,0.0,0.0,75.4,79.2,0.0,1,1.0,118.8,32.0
164166,Zane Durant,DT,PENN STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,4.3,4.2,77.0,61.0,66.9,7.7,0.0,1,0,16,2,19,64.0,6.9,5.0,19,12.6,10.7,18,,,,,,,,,,,,,,,,,
164174,Olaivavega Ioane,IOL,PENN STATE,87.0,78.6,99.3,0.01286,4,0,0,4,5,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164186,Drew Shelton,OT,PENN STATE,71.2,66.4,97.2,0.05056,18,1,0,17,4,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164188,Nicholas Singleton,RB,PENN STATE,53.2,56.2,91.7,0.11429,4,1,0,3,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,76.9,47.3,19,2.69,12,23.4,0.2014,1.52,148,75.5,1.52,0.2014,50.0,4.0,14.8,3.3,4.9,7,0.47,2.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169698,Malik Benson,WR,OREGON,,48.2,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,81.8,1,9.0,0,0.0,0.213,2.6,44,75.6,2.6,0.213,60.0,2.3,20.1,0.0,79.5,3,1.86,3.31,17.2,60.0,0.0,,,60.0,,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
170021,T.J. Parker,EDGE,CLEMSON,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,7.6,11.1,79.3,77.5,66.2,11.1,39.6,0,1,21,5,41,74.6,15.5,7.6,41,27.6,10.0,19,79.3,20.0,6.2,31.0,0.4,39.6,20.0,72.1,0.0,0.0,75.5,39.6,0.4,,,,
170031,Avieon Terrell,CB,CLEMSON,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2,2.5,15.8,76.9,85.2,77.6,10.4,96.9,0,5,32,0,6,94.1,7.7,34.6,6,0.0,50.0,2,76.9,17.6,7.3,12.9,0.9,96.9,56.9,66.7,87.6,1.2,74.9,109.0,0.8,88,4.9,55.1,0.78
