player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jayvant Brown,175139,LB,KENTUCKY,2,0,2.0,0,0,202,53.1,56.8,73.6,,62.1,42.1,0.0,0,0,23,24,4.3,1,1
Ty Bryant,175140,S,KENTUCKY,12,9,7.2,0,1,202,57.1,63.2,85.0,45.1,75.6,73.0,11.8,4,0,194,195,3.1,6,21
Tavion Gadson,175146,DI,KENTUCKY,2,0,,0,0,202,,69.6,74.0,57.9,71.3,,,0,0,9,9,0.0,0,0
Kendrick Gilbert,175147,DI,KENTUCKY,7,3,3.5,0,0,202,,56.4,78.3,58.3,55.7,74.5,0.0,0,0,41,43,2.4,1,2
Grant Godfrey,175148,LB,KENTUCKY,5,4,4.8,0,0,202,58.1,69.5,73.6,59.0,73.6,64.8,9.1,1,0,34,34,5.9,2,6
Shamar Porter,175159,WR,UCONN,1,0,,0,0,146,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Avery Stuart,175161,S,KENTUCKY,2,0,,0,0,202,63.4,63.6,73.2,,60.3,,,0,0,6,6,0.0,0,0
Tommy Ziesmer,175165,DI,KENTUCKY,3,1,3.0,0,0,202,60.0,80.7,72.2,70.9,73.4,75.0,0.0,0,0,8,9,12.5,1,1
Julien Davis,175186,LB,E CAROLINA,5,0,2.5,0,0,156,71.1,54.3,0.0,69.7,30.8,54.7,33.3,1,1,39,39,5.1,2,2
Kieran Davis,175187,ED,E CAROLINA,2,1,,0,0,156,60.0,69.8,72.5,68.7,62.4,71.1,0.0,0,0,6,6,0.0,0,0
Antione Jackson,175191,CB,UCF,9,3,12.0,0,0,323,51.4,55.7,81.6,59.1,79.4,60.9,0.0,0,0,79,79,1.3,1,2
DJ Johnson Jr.,175193,LB,E CAROLINA,13,8,4.0,0,0,156,56.0,64.1,80.0,56.8,70.3,63.6,16.0,4,0,106,106,8.5,9,13
Kamaurri McKinley,175198,S,E CAROLINA,1,0,,0,0,156,56.0,49.6,71.2,,60.0,20.4,100.0,1,0,2,2,0.0,0,0
Kush'i Abraham,175215,S,NAVY,1,0,4.0,0,0,237,62.6,65.1,70.0,,63.1,74.3,0.0,0,0,4,4,25.0,1,1
Bryce Allen,175216,CB,NAVY,8,3,7.0,0,0,237,38.2,45.5,78.2,,73.7,83.5,0.0,0,1,54,55,0.0,0,2
Coleman Cauley,175224,LB,NAVY,1,0,3.0,0,0,237,51.3,56.8,70.9,56.9,70.2,73.6,0.0,0,0,3,3,33.3,1,1
Job Grant,175237,LB,NAVY,5,3,0.7,0,0,237,71.3,56.1,76.6,59.1,42.9,54.0,25.0,2,0,31,31,6.5,2,3
Arnel Heathington,175239,CB,NAVY,2,0,1.0,0,0,237,65.9,69.8,71.7,,68.6,73.1,0.0,0,0,7,7,14.3,1,1
Greg Johnson II,175243,CB,NAVY,7,0,6.0,0,0,237,59.9,61.1,80.3,,64.5,63.4,33.3,1,0,60,61,1.7,1,2
Conner Lessane,175246,S,NAVY,1,0,,0,0,237,63.0,64.6,67.6,,60.4,,,0,0,2,2,0.0,0,0
Irabonoise Oniha,175257,CB,NAVY,7,0,18.0,0,0,237,64.1,63.8,80.5,60.0,59.9,33.2,50.0,1,1,68,71,0.0,0,1
Matt Reyes,175261,DI,NAVY,5,1,3.5,0,0,237,59.3,59.5,77.6,56.6,61.9,75.5,0.0,0,0,45,46,4.4,2,4
Matthew Seliga,175263,S,NAVY,8,0,8.7,0,1,237,75.4,74.3,80.3,58.9,67.8,58.0,25.0,1,0,46,47,0.0,0,3
Giuseppe Sessi,175264,S,NAVY,10,5,5.5,1,0,237,57.5,61.0,0.0,,79.2,54.7,0.0,0,1,50,50,4.0,2,2
Joshua Switzer,175270,S,NAVY,1,0,,0,0,237,44.3,46.7,70.5,,60.0,75.3,,0,0,3,3,0.0,0,0
Griffen Willis,175274,DI,NAVY,13,5,2.5,0,0,237,58.9,60.4,84.3,56.7,61.7,61.4,10.7,3,0,187,190,8.0,15,20
Kevin Allen,175277,DI,SMU,3,1,,0,0,287,,57.4,71.0,57.9,58.4,69.7,0.0,0,0,8,8,0.0,0,0
Brandon Miyazono,175288,LB,SMU,5,2,-0.2,0,0,287,46.8,54.4,74.8,68.7,61.1,37.0,27.3,3,0,30,30,20.0,6,6
Abdul Muhammad,175290,S,SMU,5,0,10.0,0,0,287,83.5,81.7,85.5,,67.7,78.3,0.0,0,0,22,22,0.0,0,2
Daemian Wimberly,175297,ED,UTSA,12,1,6.0,0,0,331,60.4,52.5,0.0,60.8,51.3,78.6,0.0,0,2,61,61,4.9,3,4
Tawfiq Byard,175309,S,USF,12,6,6.0,0,0,327,69.0,73.0,84.4,66.9,77.3,74.0,13.5,5,0,219,227,5.9,13,26
Tyree Kelly,175318,WR,USF,1,0,,0,0,327,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kahlil Ali,175331,LB,BOSTON COL,2,1,,0,0,121,65.3,67.3,69.3,,63.3,77.7,0.0,0,0,7,7,0.0,0,0
Palaie Faoa,175336,LB,BOSTON COL,2,0,2.0,0,0,121,41.5,52.2,71.7,60.0,71.6,73.1,0.0,0,0,8,8,12.5,1,1
Max Tucker,175345,CB,BOSTON COL,12,3,8.0,0,0,121,65.9,65.0,45.5,44.1,64.8,68.3,16.7,1,2,243,247,0.0,0,2
Chad Alexander,175356,HB,GA TECH,1,0,,0,0,176,,60.0,63.9,,60.0,,,0,1,0,1,,0,0
Raul Aguirre Jr.,175372,LB,MIAMI FL,10,7,3.5,0,0,220,71.4,82.5,81.1,79.5,81.9,66.9,9.1,2,0,72,73,9.7,7,13
Damari Brown,175373,CB,MIAMI FL,2,0,,0,0,220,54.3,54.6,73.7,,60.0,29.3,,0,0,5,5,0.0,0,0
Demetrius Freeney,175375,CB,ARIZONA,4,0,,0,0,109,64.8,68.9,77.1,,78.6,81.0,,0,0,40,40,0.0,0,0
Josh Horton,175377,DI,MIAMI FL,4,3,6.0,0,0,220,,65.9,0.0,59.9,74.8,74.3,0.0,0,1,13,13,0.0,0,1
Ray Joseph,175379,WR,MIAMI FL,1,0,,0,0,220,,60.1,60.0,,60.0,,,0,1,1,1,0.0,0,0
Marcellius Pulliam,175385,LB,MICH STATE,5,0,4.2,0,0,223,62.6,68.0,74.3,59.6,68.3,80.3,0.0,0,0,29,30,10.3,3,5
Robert Stafford III,175386,CB,MIAMI FL,5,0,2.0,0,0,220,67.8,70.2,75.3,,70.3,74.2,0.0,0,0,15,15,6.7,1,1
Ty Adams,175389,CB,N CAROLINA,5,1,10.0,0,0,245,66.4,65.8,79.1,,59.9,61.8,33.3,1,0,53,55,0.0,0,1
Kaleb Cost,175392,CB,N CAROLINA,13,3,6.3,0,0,245,65.2,66.1,63.2,62.4,68.4,58.5,21.4,6,4,364,377,2.2,8,19
Ayden Duncanson,175394,S,E CAROLINA,1,0,1.0,0,0,156,65.1,61.4,73.7,,54.7,73.1,0.0,0,0,3,3,33.3,1,1
Caleb LaVallee,175399,LB,N CAROLINA,11,5,4.3,0,0,245,52.1,59.4,0.0,53.7,73.6,40.7,15.4,2,1,58,60,6.9,4,6
Rodney Lora,175400,DI,N CAROLINA,5,0,3.0,0,0,245,,59.3,0.0,60.7,67.2,69.7,0.0,0,1,12,13,8.3,1,1
Tre Miller,175403,S,N CAROLINA,7,0,6.0,1,0,245,60.4,59.5,76.8,,55.7,83.0,0.0,0,1,27,28,0.0,0,1
Joel Starlings,175405,DI,N CAROLINA,5,0,1.7,0,0,245,,62.2,75.1,63.3,60.3,73.6,0.0,0,0,21,22,9.5,2,3
Jesse Anderson,175406,S,PITTSBURGH,5,1,7.0,0,0,268,65.2,69.1,75.5,,72.0,71.5,20.0,1,0,23,23,4.3,1,3
Jordan Bass,175407,LB,PITTSBURGH,9,2,0.2,0,0,268,60.3,67.5,80.3,78.3,67.3,41.0,33.3,4,0,47,49,10.6,5,6
Rasheem Biles,175408,LB,PITTSBURGH,12,15,3.8,0,0,268,79.7,82.9,57.9,88.2,75.3,78.1,12.7,8,1,216,221,13.4,29,40
Cruce Brookins,175409,S,PITTSBURGH,11,3,6.3,0,0,268,57.5,62.5,84.7,71.1,74.1,87.6,0.0,0,2,77,79,2.6,2,4
Maverick Gracio,175415,ED,PITTSBURGH,2,0,,0,0,268,,61.2,73.0,57.8,61.9,,,0,0,8,8,0.0,0,0
Kenny Johnson,175419,WR,PITTSBURGH,1,0,,0,0,268,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Zach Zollers,175425,ED,PITTSBURGH,1,0,,0,0,268,60.0,57.6,75.1,54.7,61.1,,,0,0,8,8,0.0,0,0
Trent Baker-Booker,175426,CB,VIRGINIA,1,0,,0,0,335,,60.1,67.4,,60.0,,,0,0,1,2,0.0,0,0
Anthony Britton,175427,DI,VIRGINIA,12,15,2.8,0,0,335,61.1,58.2,65.7,58.8,57.3,73.3,5.7,2,1,227,232,5.3,12,18
Landon Danley,175431,LB,VIRGINIA,4,2,7.3,0,0,335,44.0,42.0,78.2,59.9,44.0,31.5,16.7,1,0,43,44,4.7,2,3
Jason Hammond,175434,DI,VIRGINIA,4,1,2.3,0,0,335,60.0,59.9,81.2,58.4,59.6,58.7,16.7,1,0,56,57,5.4,3,4
Caleb Hardy,175435,S,VIRGINIA,8,2,5.7,0,0,335,45.4,51.3,81.5,75.3,60.6,37.0,28.6,2,1,83,85,0.0,0,3
Kam Robinson,175441,LB,VIRGINIA,11,13,3.6,0,1,335,49.1,61.6,50.2,64.7,71.6,47.4,24.0,12,1,215,220,7.4,16,25
Dre Walker,175444,CB,VIRGINIA,4,0,23.0,0,0,335,49.0,51.0,77.2,,61.0,45.6,33.3,1,0,32,32,3.1,1,2
Ricardo Cooper Jr.,175447,WR,MARYLAND,1,0,,0,0,215,,60.0,63.5,,60.0,,,0,0,1,1,0.0,0,0
Darius Grimes,175450,ED,MARYLAND,4,1,1.3,0,0,215,,60.4,74.1,60.1,59.9,76.9,0.0,0,0,16,16,25.0,4,4
Brandon Lewis,175466,CB,MICH STATE,1,1,,0,0,223,53.4,59.4,75.4,,69.9,75.1,0.0,0,0,7,7,0.0,0,0
Eddie Pleasant III,175468,CB,BUFFALO,7,0,8.0,0,0,126,61.4,56.1,0.0,60.0,34.9,41.9,50.0,1,3,70,73,0.0,0,1
Jalen Thompson,175471,ED,MICH STATE,12,6,3.3,0,0,223,65.2,73.0,87.1,57.9,79.1,74.2,4.8,1,0,188,192,5.3,10,14
Leslie Black,175475,ED,NEBRASKA,1,0,,0,0,238,,65.1,69.4,57.9,60.0,,,0,0,2,2,0.0,0,0
Jacob Bower,175477,LB,NEBRASKA,2,0,4.0,0,0,238,51.2,54.6,72.4,58.3,63.3,73.1,0.0,0,0,5,5,20.0,1,1
Noah Bustard,175479,CB,NEBRASKA,1,0,,0,0,238,73.1,75.8,69.1,,60.0,78.5,,0,0,1,1,0.0,0,0
Kai Wallin,175486,ED,NEBRASKA,8,1,5.5,0,0,238,48.8,53.6,80.1,60.3,51.0,40.2,25.0,1,0,31,31,3.2,1,2
Djibril Abdou Rahman,175501,ED,RUTGERS,9,1,2.5,0,0,278,,59.9,79.6,55.6,63.6,34.0,25.0,1,0,34,34,2.9,1,2
Sage Clawges,175503,CB,RUTGERS,2,0,,0,0,278,57.7,59.9,74.7,,63.8,74.2,,0,0,21,21,0.0,0,0
JaSire Peterson,175512,DI,RUTGERS,1,0,,0,0,278,,69.1,66.6,,62.9,,,0,0,2,2,0.0,0,0
Christian Alliegro,175520,LB,WISCONSIN,12,15,3.8,0,0,349,41.2,60.1,82.4,75.1,68.8,75.6,7.3,4,0,201,203,10.9,22,36
Nyzier Fourqurean,175525,CB,WISCONSIN,12,2,8.0,0,0,349,70.8,71.2,85.6,73.9,67.2,66.5,22.7,5,1,325,330,0.9,3,15
Amare Snowden,175531,CB,WISCONSIN,1,0,2.0,0,0,349,60.0,68.3,67.0,,64.4,74.2,0.0,0,0,2,2,50.0,1,1
Justin Taylor,175532,CB,WISCONSIN,2,0,,0,0,349,60.0,46.7,69.8,,42.1,,,0,0,3,3,0.0,0,0
Nolan Vils,175536,DI,WISCONSIN,1,0,,0,0,349,,60.0,66.6,,60.0,,,0,0,2,2,0.0,0,0
Mister Clark,175545,CB,FIU,2,0,7.0,0,0,166,62.9,64.5,73.3,,64.0,73.1,0.0,0,0,8,8,0.0,0,1
Victor Evans III,175552,CB,FIU,7,0,13.0,0,0,166,70.4,67.7,78.9,55.4,56.7,66.4,33.3,1,0,71,71,0.0,0,2
Landon Hale,175555,S,FIU,1,0,,0,0,166,50.8,52.2,69.8,,60.0,76.2,,0,0,2,2,0.0,0,0
Preston Thompson,175573,CB,FIU,1,0,,0,0,166,64.4,64.9,73.7,,60.0,,,0,0,6,6,0.0,0,0
Atavious Weaver,175576,ED,FIU,10,3,4.5,0,0,166,62.9,50.9,81.9,55.9,47.0,80.6,0.0,0,0,60,61,1.7,1,2
Reggie Jones Jr.,175598,DI,S JOSE ST,10,3,2.6,0,0,285,60.0,67.5,79.4,62.7,67.0,75.4,0.0,0,0,40,40,10.0,4,5
Judd Rouyea,175601,DI,LA TECH,1,0,3.0,0,0,208,,44.8,76.1,58.9,44.7,69.7,0.0,0,0,23,24,0.0,0,1
Chantson Prox,175623,CB,SM HOUSTON,2,0,,0,0,281,51.8,52.6,75.5,,61.3,28.3,,0,0,9,10,0.0,0,0
Joey Lightfoot,175644,DI,UTEP,7,0,,1,0,330,46.7,48.7,2.4,58.7,56.4,72.1,,0,1,29,30,0.0,0,0
Trez Moore,175648,CB,TEXAS ST,13,1,6.6,0,0,314,70.5,71.8,84.2,69.3,70.6,78.1,11.1,1,1,148,151,2.0,3,7
Lantz Russell,175652,S,UTEP,11,5,6.7,0,0,330,65.8,71.3,85.0,74.5,75.2,73.6,19.2,5,0,171,173,5.3,9,16
Tayden Barnes,175662,S,NEW MEX ST,12,4,5.3,0,0,242,57.7,60.8,11.0,60.7,71.4,60.3,20.0,6,3,394,400,2.3,9,20
Josiah Charles,175665,CB,NEW MEX ST,12,2,7.8,0,0,242,60.0,62.3,14.8,59.2,74.3,89.6,0.0,0,1,160,162,1.9,3,8
Quincy Davis,175667,LB,NEW MEX ST,10,6,5.0,0,0,242,49.5,51.9,81.0,66.0,53.5,58.5,14.3,3,0,86,88,8.1,7,12
Gabe Jones,175675,DI,NEW MEX ST,12,6,3.9,0,0,242,,62.3,83.4,60.3,61.6,35.2,20.0,4,0,141,144,5.0,7,10
Tyler Martinez,175679,LB,NEW MEX ST,12,30,3.5,0,0,242,62.3,70.4,58.2,57.2,75.1,64.3,13.3,12,1,374,380,8.8,33,48
Naeten Mitchell,175681,S,NEW MEX ST,5,0,,0,0,242,46.6,50.9,73.9,,61.4,76.2,,0,0,17,17,0.0,0,0
Angel Munoz,175682,LB,NEW MEX ST,2,0,,0,0,242,,64.8,69.7,,63.8,,,0,0,6,6,0.0,0,0
Isaiah Rudison,175684,HB,NEW MEX ST,1,0,,0,0,242,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jeremiah Vessel,175689,CB,UNLV,5,0,1.0,0,0,325,68.0,67.9,80.0,59.4,63.4,52.6,50.0,1,0,23,23,4.3,1,1
Daniel Williams,175693,DI,HAWAII,12,10,1.6,0,0,180,60.9,66.8,63.4,65.0,66.0,52.5,9.1,2,1,203,207,2.5,5,10
Deliyon Freeman,175696,CB,HAWAII,6,2,25.0,0,0,180,49.9,51.0,79.4,,56.7,71.6,0.0,0,1,69,74,0.0,0,3
Aiden McComber,175702,DI,HAWAII,4,0,6.0,0,0,180,,68.2,74.3,68.0,63.9,70.2,0.0,0,0,17,17,5.9,1,1
Jamih Otis,175705,LB,HAWAII,12,10,3.4,0,0,180,36.4,55.9,81.3,57.3,71.7,56.1,17.3,9,0,173,177,11.0,19,33
Elijah Palmer,175706,CB,HAWAII,11,4,4.4,0,0,180,77.4,73.7,89.2,54.6,55.0,78.9,21.1,4,0,214,218,2.3,5,11
Zoram Petelo,175707,ED,HAWAII,2,0,,0,0,180,,30.3,72.2,59.1,40.6,24.8,100.0,1,0,4,4,0.0,0,0
Josh Sagapolutele,175710,DI,HAWAII,4,1,3.0,0,0,180,,58.8,74.8,52.5,63.9,35.0,33.3,1,0,14,14,7.1,1,1
Jaheim Wilson-Jones,175716,CB,HAWAII,7,2,7.2,0,0,180,48.1,52.0,81.4,,68.5,48.7,11.1,1,2,95,97,2.1,2,6
Michael Coats Jr.,175720,CB,NEVADA,13,6,11.0,1,0,239,87.6,80.9,27.5,56.8,52.3,60.7,30.4,7,5,419,431,1.2,5,10
Tori Daffin,175725,S,NEVADA,12,8,9.8,0,0,239,64.8,55.1,47.9,56.0,43.9,36.7,33.3,19,1,357,366,0.6,2,30
Bishop Turner,175729,S,NEVADA,5,1,,0,0,239,42.7,43.3,77.2,,49.4,24.7,50.0,1,0,19,22,0.0,0,0
Skylar Cook,175733,S,NEW MEXICO,4,2,2.5,0,0,241,53.2,50.9,81.0,47.5,55.2,36.6,42.9,3,1,56,57,3.6,2,2
Dereck Moore,175736,S,NEW MEXICO,5,6,9.3,0,0,241,61.8,62.1,77.9,58.2,62.4,71.4,16.7,2,0,62,64,4.8,3,4
Hunter Wiggins,175743,LB,NEW MEXICO,3,0,12.0,0,0,241,54.9,43.6,76.8,56.9,35.2,27.0,66.7,2,0,7,7,0.0,0,1
Jayden Wilson,175744,LB,NEW MEXICO,9,11,4.2,0,1,241,53.8,49.6,0.0,51.0,57.2,51.4,23.3,7,2,150,152,4.7,7,12
Sinn Brennan,175748,ED,OHIO,2,0,0.5,0,0,259,,65.6,76.1,55.7,69.4,74.8,0.0,0,0,10,11,20.0,2,2
Xavier Hamlett,175754,CB,S DIEGO ST,2,0,,0,0,284,,57.0,67.1,,60.0,,,0,0,2,2,0.0,0,0
Jordan Napier,175759,WR,S DIEGO ST,1,0,,0,0,284,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Brady Nassar,175760,ED,S DIEGO ST,12,10,2.5,0,0,284,65.9,67.6,88.4,56.2,70.7,66.8,3.3,1,0,237,241,5.5,13,19
Reed Linder,175776,WR,ARK STATE,1,0,,0,0,113,,50.8,60.0,,58.6,26.4,,0,0,0,1,,0,0
Colin Coates,175790,DI,CHARLOTTE,12,9,2.0,0,0,136,59.2,55.9,56.8,58.5,55.9,80.2,0.0,0,1,173,181,2.9,5,7
Darren Lloyd,175811,HB,COAST CAR,1,0,,0,0,141,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Farradj Titikpina,175820,DI,COAST CAR,1,0,4.5,0,0,141,,51.2,75.2,54.4,53.2,69.3,0.0,0,0,12,12,8.3,1,2
Jordan Saunders,175831,S,DOMINION,1,0,,0,0,263,60.0,60.2,66.9,,60.0,,,0,0,2,2,0.0,0,0
Gage Sawyers,175832,LB,DOMINION,1,1,,0,0,263,69.1,60.2,77.1,57.6,45.8,31.8,50.0,1,0,17,17,0.0,0,0
Brian Dillard,175836,CB,S ALABAMA,1,0,,0,0,288,,60.0,71.1,,60.0,,,0,0,3,3,0.0,0,0
RJ Moss Jr.,175843,DI,S ALABAMA,13,1,2.5,0,0,288,60.5,63.0,80.2,52.6,70.0,65.1,0.0,0,0,68,70,7.4,5,6
Emauri Sibley,175846,LB,S ALABAMA,2,0,3.0,0,0,288,,65.9,69.2,58.3,66.9,73.6,0.0,0,0,6,6,16.7,1,1
Bray Hubbard,175863,S,ALABAMA,10,6,5.3,0,1,103,89.7,89.2,85.7,62.0,75.6,65.7,20.5,8,0,207,211,4.8,10,25
Keon Keeley,175865,ED,ALABAMA,4,0,1.0,0,0,103,,72.2,76.9,62.2,73.7,74.7,0.0,0,0,9,10,22.2,2,2
Yhonzae Pierre,175869,ED,ALABAMA,10,4,4.0,0,0,103,53.8,58.2,83.3,61.0,57.9,55.4,14.3,1,0,44,44,2.3,1,2
Bobby Jamison-Travis,175881,DI,AUBURN,12,8,2.1,0,0,115,,66.9,84.6,67.6,62.8,62.5,11.8,2,0,143,145,3.5,5,7
Kelley Jones,175896,CB,MISS STATE,10,2,8.1,1,0,227,67.8,70.1,82.9,48.8,77.8,63.5,11.1,2,2,216,219,2.3,5,14
Nick DeLoach Jr.,175900,CB,MISSOURI,12,0,8.7,0,0,229,63.4,60.2,83.0,46.8,47.4,40.6,50.0,3,0,168,170,1.2,2,3
Shamar McNeil,175907,CB,MISSOURI,4,0,62.0,0,0,229,64.9,61.5,74.5,,51.5,37.9,50.0,1,0,16,17,0.0,0,1
Jamal Roberts,175912,HB,MISSOURI,1,0,,0,0,229,60.0,62.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Phillip Roche,175913,CB,MISSOURI,3,2,,0,0,229,55.7,58.6,76.3,,63.5,75.4,0.0,0,0,16,16,0.0,0,0
Serigne Tounkara,175914,ED,CAL,5,0,2.0,0,0,130,62.6,67.6,12.0,70.0,58.9,59.0,0.0,0,1,9,9,11.1,1,1
Sam Williams,175915,DI,MISSOURI,6,1,2.0,0,0,229,,46.0,76.0,52.9,46.1,34.4,0.0,0,0,27,28,3.7,1,1
Jamian Risher Jr.,175925,LB,S CAROLINA,1,0,,0,0,289,61.3,62.9,68.0,,60.0,,,0,0,2,2,0.0,0,0
Vicari Swain,175930,CB,S CAROLINA,13,2,4.6,0,0,289,60.2,63.2,0.0,81.0,79.3,55.4,0.0,0,2,139,143,0.7,1,5
Dalton Brooks,175932,S,TEXAS A&M,12,10,5.3,0,0,312,64.6,67.3,0.0,64.3,74.8,59.3,12.5,5,2,235,238,4.7,11,25
DJ Hicks,175935,DI,TEXAS A&M,13,6,1.2,0,0,312,60.0,58.1,83.0,58.5,57.6,34.3,21.4,3,0,144,145,2.8,4,5
Rylan Kennedy,175937,ED,TEXAS A&M,13,2,1.9,0,0,312,44.7,61.2,52.0,76.0,54.9,44.0,21.4,3,1,103,105,4.9,5,9
Bravion Rogers,175941,CB,TEXAS A&M,7,1,-1.0,0,0,312,62.1,67.5,80.4,65.0,71.1,81.7,0.0,0,0,29,29,3.4,1,1
Samu Taumanupepe,175943,DI,TEXAS A&M,2,2,2.5,0,0,312,,80.0,73.2,57.4,81.9,75.6,0.0,0,0,12,12,33.3,4,4
Jahdae Walker,175944,WR,TEXAS A&M,1,0,,0,0,312,,60.0,60.0,,60.0,,,0,4,1,1,0.0,0,0
Justin Cryer,175949,LB,FLORIDA ST,8,2,3.2,0,0,167,71.0,63.1,80.2,57.8,55.0,71.6,8.7,2,0,147,154,7.5,11,19
Malik Elzy,175952,WR,ILLINOIS,1,0,,0,0,187,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jeremiah Warren,175960,DI,ILLINOIS,13,4,4.3,0,0,187,60.0,56.6,83.5,58.9,53.5,76.5,0.0,0,0,86,86,2.3,2,4
Pat Farrell,175961,DI,ILLINOIS,10,1,2.3,0,0,187,,54.0,77.7,57.4,52.5,44.0,20.0,1,0,57,58,5.3,3,3
Mac Resetich,175962,S,ILLINOIS,8,2,9.0,0,0,187,72.0,76.3,82.7,78.4,77.4,83.8,0.0,0,0,53,53,3.8,2,7
Jaheim Clarke,175969,CB,ILLINOIS,8,1,9.4,0,0,187,63.4,65.8,83.7,,76.2,85.7,0.0,0,0,122,122,0.0,0,5
Saboor Karriem,175970,S,ILLINOIS,4,2,7.8,0,0,187,66.5,65.0,71.2,,61.1,67.1,14.3,1,0,17,17,17.6,3,4
Alex Bray,175973,DI,ILLINOIS,13,10,5.0,0,0,187,63.3,58.7,82.5,50.1,63.1,72.7,4.2,1,0,187,188,2.7,5,13
Ta'Derius Collins,175986,ED,INDIANA,1,0,,0,0,190,75.9,76.3,72.7,56.2,60.0,,,0,0,1,1,0.0,0,0
Jordan Shaw,175991,CB,WASHINGTON,13,4,12.6,0,0,340,69.5,69.4,87.8,70.9,63.4,75.6,14.3,3,2,216,218,1.4,3,14
Brody Jones,176004,CB,VA TECH,1,1,8.0,0,0,337,63.1,67.1,71.3,,66.7,76.1,0.0,0,0,2,2,50.0,1,1
Kelvon McBride,176007,LB,NC STATE,7,0,4.0,0,0,248,63.2,71.9,79.0,63.8,75.5,85.1,0.0,0,0,31,33,19.4,6,9
Bishop Fitzgerald,176010,S,NC STATE,13,8,7.1,0,1,248,70.5,73.0,87.7,51.4,77.0,77.6,11.1,4,1,297,303,4.4,13,24
Blake Fann,176012,LB,N TEXAS,2,0,4.0,0,0,251,62.3,54.5,0.0,56.5,67.5,73.6,0.0,0,1,8,8,12.5,1,1
Rashard Perry,176021,DI,SYRACUSE,11,4,2.2,0,0,304,61.6,68.1,56.4,64.7,68.6,62.9,12.5,2,1,113,117,6.2,7,10
Lysander Moeolo,176034,DI,SYRACUSE,4,1,4.0,1,0,304,,57.1,75.4,57.5,57.5,72.1,0.0,0,1,13,13,0.0,0,1
Berry Buxton III,176038,S,SYRACUSE,10,3,2.5,0,0,304,45.5,48.8,84.6,60.0,56.9,68.6,15.4,2,1,137,140,3.6,5,8
Zyian Moultrie-Goddard,176040,LB,SYRACUSE,4,1,1.0,0,0,304,58.6,66.2,72.9,,75.3,79.7,0.0,0,0,5,5,20.0,1,1
Ihsim Smith-Marsette,176046,S,TEMPLE,7,0,1.5,0,0,306,49.5,50.1,76.1,58.7,55.0,46.4,33.3,1,0,28,29,7.1,2,2
Chris Marable Jr.,176052,DI,WAKE,5,1,3.0,0,0,339,,56.5,76.2,56.4,57.0,72.4,0.0,0,0,27,27,3.7,1,1
Ka'Shawn Thomas,176053,ED,WAKE,1,0,,0,0,339,,53.4,66.3,,58.1,21.8,100.0,1,0,2,2,0.0,0,0
William Tackie Jr.,176055,CB,WAKE,2,0,,0,0,339,60.8,61.4,72.6,,60.8,76.6,,0,0,8,8,0.0,0,0
Brooks Yurachek,176057,LB,ARKANSAS,1,0,,0,0,111,60.0,61.7,64.7,,60.0,,,0,0,2,2,0.0,0,0
Kerrington Lee,176058,ED,WAKE,10,0,1.5,1,0,339,28.2,43.4,22.6,57.8,53.3,77.8,0.0,0,1,64,65,6.3,4,4
Tyler Walton,176059,ED,WAKE,2,0,-0.3,0,0,339,,65.3,76.2,56.1,70.5,48.8,0.0,0,0,15,15,20.0,3,3
Aiden Hall,176060,LB,WAKE,9,3,4.5,0,0,339,59.7,52.8,78.5,65.1,43.6,47.8,16.7,1,0,73,73,0.0,0,2
Davaughn Patterson,176061,S,WAKE,11,15,6.7,0,1,339,73.0,69.1,61.6,55.6,67.2,65.4,13.2,5,1,272,276,2.9,8,18
Rushaun Tongue,176062,S,WAKE,12,3,7.5,0,1,339,67.0,72.8,84.3,,87.5,81.6,0.0,0,0,104,106,3.8,4,12
Travon West,176063,CB,WAKE,1,0,,0,0,339,53.0,53.9,73.1,,61.0,74.2,,0,0,9,9,0.0,0,0
Demarcus Rankin,176065,LB,WAKE,2,1,9.0,0,0,339,45.8,46.2,69.4,,53.5,78.4,0.0,0,0,16,16,0.0,0,1
Micah Mays Jr.,176078,WR,WAKE,1,0,,0,0,339,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Darin Conley,176088,DI,BALL ST,12,4,2.8,0,0,117,,66.6,12.1,78.1,55.8,58.5,11.8,2,3,105,108,7.6,8,11
Nick Cuva,176089,S,KENT STATE,3,5,17.7,0,0,201,43.4,54.3,76.1,60.0,68.4,72.2,11.1,1,0,24,24,4.2,1,3
Elijah Davis,176091,S,BALL ST,2,0,10.6,0,1,117,28.0,27.3,78.1,59.5,36.5,24.2,54.5,6,1,51,51,0.0,0,5
