year,name,position,pickround,picktotal,heightinchestotal,weight,arms,hands,fortyyd,tenyd,vertical,broad,threecone,twentyss,bench,source
2014,Damien Williams,RB,,,71.0,222.0,,,4.45,,35.5,121.0,7.37,4.25,16.0,nflverse_combine
2014,David Fluellen,RB,,,71.0,224.0,,,4.72,,36.5,120.0,6.9,,,nflverse_combine
2014,De'Anthony Thomas,RB,4.0,124.0,69.0,174.0,,,4.39,,32.0,124.0,,,8.0,nflverse_combine
2014,Devonta Freeman,RB,4.0,103.0,68.0,206.0,,,4.58,,31.5,118.0,7.11,4.26,,nflverse_combine
2014,George Atkinson,RB,,,73.0,218.0,,,4.48,,38.0,121.0,7.07,4.46,19.0,nflverse_combine
2014,Henry Josey,RB,,,68.0,194.0,,,4.43,,34.5,118.0,7.07,4.13,20.0,nflverse_combine
2014,Isaiah Crowell,RB,,,71.0,224.0,,,4.57,,38.0,117.0,,,23.0,nflverse_combine
2014,James White,RB,4.0,130.0,69.0,204.0,,,4.57,,32.0,114.0,7.05,4.2,23.0,nflverse_combine
2014,"James Wilder, Jr.",RB,,,75.0,232.0,,,4.65,,35.0,121.0,6.92,4.24,18.0,nflverse_combine
2014,Jeremy Hill,RB,2.0,55.0,73.0,233.0,,,4.56,,29.0,113.0,,,20.0,nflverse_combine
2014,Jerick McKinnon,RB,3.0,96.0,69.0,209.0,,,4.41,,40.5,132.0,6.83,4.12,32.0,nflverse_combine
2014,Jerome Smith,RB,,,71.0,220.0,,,4.84,,36.0,118.0,7.53,4.6,14.0,nflverse_combine
2014,Ka'Deem Carey,RB,4.0,117.0,69.0,207.0,,,4.69,,32.5,115.0,7.08,4.38,19.0,nflverse_combine
2014,Kapri Bibbs,RB,,,69.0,212.0,,,4.67,,29.0,106.0,,,24.0,nflverse_combine
2014,LaDarius Perkins,RB,,,67.0,195.0,,,4.46,,35.5,124.0,7.08,4.3,23.0,nflverse_combine
2014,Lache Seastrunk,RB,6.0,186.0,69.0,201.0,,,4.51,,41.5,134.0,,,15.0,nflverse_combine
2014,Lorenzo Taliaferro,RB,4.0,138.0,72.0,229.0,,,4.58,,33.0,118.0,6.88,4.22,18.0,nflverse_combine
2014,Marion Grice,RB,6.0,201.0,72.0,208.0,,,4.67,,,,,,,nflverse_combine
2014,Silas Redd,RB,,,70.0,212.0,,,4.7,,37.0,122.0,,,18.0,nflverse_combine
2014,Storm Johnson,RB,7.0,222.0,72.0,209.0,,,4.6,,35.5,118.0,,,16.0,nflverse_combine
2014,Terrance West,RB,3.0,94.0,69.0,225.0,,,4.56,,33.5,120.0,,,16.0,nflverse_combine
2014,Tim Cornett,RB,,,72.0,209.0,,,4.48,,34.5,125.0,7.01,4.26,,nflverse_combine
2014,Tim Flanders,RB,,,69.0,207.0,,,4.75,,32.0,113.0,7.07,,20.0,nflverse_combine
2014,Tre Mason,RB,3.0,75.0,68.0,207.0,,,4.5,,38.5,126.0,,4.15,,nflverse_combine
2014,Tyler Gaffney,RB,6.0,204.0,71.0,220.0,,,4.49,,36.5,116.0,6.78,4.18,,nflverse_combine
2014,Ahmad Dixon,S,7.0,248.0,72.0,212.0,,,4.64,,32.0,111.0,7.55,4.5,14.0,nflverse_combine
2014,Brock Vereen,S,4.0,131.0,72.0,199.0,,,4.47,,34.0,117.0,6.9,4.07,25.0,nflverse_combine
2014,Calvin Pryor,S,1.0,18.0,71.0,207.0,,,4.58,,34.5,116.0,,,18.0,nflverse_combine
2014,Craig Loston,S,,,73.0,217.0,,,4.65,,32.5,119.0,7.15,4.35,12.0,nflverse_combine
2014,Daniel Sorensen,S,,,73.0,205.0,,,4.67,,32.0,114.0,6.47,3.95,13.0,nflverse_combine
2014,Deone Bucannon,S,1.0,27.0,73.0,211.0,,,4.49,,36.5,125.0,6.96,4.26,19.0,nflverse_combine
2014,Dezmen Southward,S,3.0,68.0,72.0,211.0,,,4.38,,,,,,,nflverse_combine
2014,Dion Bailey,S,,,72.0,201.0,,,4.66,,34.0,113.0,6.97,4.15,,nflverse_combine
2014,Ed Reynolds,S,5.0,162.0,73.0,207.0,,,4.57,,32.5,117.0,,,15.0,nflverse_combine
2014,Ha Ha Clinton-Dix,S,1.0,21.0,73.0,208.0,,,4.58,,33.0,119.0,7.16,4.16,11.0,nflverse_combine
2014,Isaiah Lewis,S,,,70.0,211.0,,,4.6,,36.5,122.0,7.05,4.47,15.0,nflverse_combine
2014,Jimmie Ward,S,1.0,30.0,71.0,193.0,,,4.59,,,,,,9.0,nflverse_combine
2014,Jonathan Dowling,S,7.0,247.0,75.0,190.0,,,4.52,,33.5,118.0,7.04,4.24,8.0,nflverse_combine
2014,Kenny Ladler,S,,,72.0,207.0,,,4.7,,36.5,127.0,,,24.0,nflverse_combine
2014,Marqueston Huff,S,4.0,122.0,71.0,196.0,,,4.49,,35.5,118.0,7.26,4.19,15.0,nflverse_combine
2014,Mo Alexander,S,4.0,110.0,73.0,220.0,,,4.5,,38.0,123.0,7.05,4.51,,nflverse_combine
2014,Nat Berhe,S,5.0,152.0,70.0,193.0,,,4.71,,35.5,117.0,7.08,4.22,15.0,nflverse_combine
2014,Terrence Brooks,S,3.0,79.0,71.0,198.0,,,4.42,,38.0,119.0,7.35,,10.0,nflverse_combine
2014,Tre Boston,S,4.0,128.0,72.0,204.0,,,4.58,,35.0,116.0,7.04,4.31,18.0,nflverse_combine
2014,Vinnie Sunseri,S,5.0,167.0,71.0,210.0,,,,,,,,,18.0,nflverse_combine
2014,A.C. Leonard,TE,,,74.0,252.0,,,4.5,,34.0,128.0,,,20.0,nflverse_combine
2014,A.D. Denham,TE,,,76.0,235.0,,,4.69,,32.5,,,,,nflverse_combine
2014,Arthur Lynch,TE,5.0,155.0,77.0,258.0,,,4.82,,29.5,116.0,7.38,4.35,28.0,nflverse_combine
2014,Austin Seferian-Jenkins,TE,2.0,38.0,77.0,262.0,,,4.75,,,,,,20.0,nflverse_combine
2014,C.J. Fiedorowicz,TE,3.0,65.0,77.0,265.0,,,4.76,,31.5,116.0,7.1,4.26,25.0,nflverse_combine
2014,Colt Lyerla,TE,,,76.0,242.0,,,4.61,,39.0,128.0,,,15.0,nflverse_combine
2014,Crockett Gillmore,TE,3.0,99.0,78.0,260.0,,,4.89,,33.5,120.0,7.42,4.44,,nflverse_combine
2014,D.J. Tialavea,TE,,,75.0,267.0,,,4.95,,,,,,,nflverse_combine
2014,Eric Ebron,TE,1.0,10.0,76.0,250.0,,,4.6,,32.0,120.0,,,24.0,nflverse_combine
2014,Jace Amaro,TE,2.0,49.0,77.0,265.0,,,4.74,,33.0,118.0,7.42,4.3,28.0,nflverse_combine
2014,Jacob Pedersen,TE,,,75.0,238.0,,,4.82,,28.5,111.0,7.55,4.4,,nflverse_combine
2014,Jake Murphy,TE,,,76.0,249.0,,,4.79,,33.0,114.0,7.18,4.27,24.0,nflverse_combine
2014,Joe Don Duncan,TE,,,75.0,268.0,,,4.79,,,,,,35.0,nflverse_combine
2014,Jordan Najvar,TE,,,78.0,256.0,,,4.93,,32.5,112.0,7.14,4.47,18.0,nflverse_combine
2014,Larry Webster,TE,4.0,136.0,78.0,252.0,,,4.58,,36.5,123.0,7.29,4.44,17.0,nflverse_combine
2014,Marcel Jensen,TE,,,78.0,259.0,,,4.85,,35.0,115.0,7.38,4.6,24.0,nflverse_combine
2014,Nic Jacobs,TE,,,77.0,269.0,,,4.89,,,,,,15.0,nflverse_combine
2014,Richard Rodgers,TE,3.0,98.0,76.0,257.0,,,4.87,,31.5,116.0,7.23,4.47,16.0,nflverse_combine
2014,Rob Blanchflower,TE,7.0,230.0,76.0,256.0,,,4.82,,,,,,,nflverse_combine
2014,Troy Niklas,TE,2.0,52.0,78.0,270.0,,,4.84,,32.0,114.0,7.57,4.55,27.0,nflverse_combine
2014,Xavier Grimble,TE,,,76.0,257.0,,,4.76,,26.5,113.0,,,,nflverse_combine
2014,Albert Wilson,WR,,,69.0,202.0,,,4.43,,37.5,123.0,7.0,4.21,10.0,nflverse_combine
2014,Allen Hurns,WR,,,73.0,198.0,,,4.55,,31.0,120.0,7.23,4.5,14.0,nflverse_combine
2014,Allen Robinson,WR,2.0,61.0,75.0,220.0,,,4.6,,39.0,127.0,7.0,4.0,,nflverse_combine
2014,Austin Franklin,WR,,,71.0,189.0,,,4.56,,36.0,124.0,7.07,4.33,7.0,nflverse_combine
2014,Bennie Fowler,WR,,,73.0,217.0,,,4.52,,36.0,126.0,7.06,4.18,,nflverse_combine
2014,Brandin Cooks,WR,1.0,20.0,70.0,189.0,,,4.33,,36.0,120.0,6.76,3.81,16.0,nflverse_combine
2014,Brandon Coleman,WR,,,78.0,225.0,,,4.56,,32.5,,7.33,4.51,21.0,nflverse_combine
2014,Bruce Ellington,WR,4.0,106.0,69.0,197.0,,,4.45,,39.5,120.0,6.69,3.95,15.0,nflverse_combine
2014,Chris Boyd,WR,,,76.0,206.0,,,4.73,,,,,,12.0,nflverse_combine
2014,Cody Hoffman,WR,,,76.0,223.0,,,4.65,,27.5,108.0,6.89,4.2,13.0,nflverse_combine
2014,Cody Latimer,WR,2.0,56.0,74.0,215.0,,,4.52,,,,,,23.0,nflverse_combine
2014,Corey Brown,WR,,,71.0,178.0,,,4.51,,33.0,116.0,7.16,4.22,,nflverse_combine
2014,Damian Copeland,WR,,,71.0,184.0,,,4.5,,40.0,120.0,6.53,3.9,12.0,nflverse_combine
2014,Davante Adams,WR,2.0,53.0,73.0,212.0,,,4.56,,39.5,123.0,6.82,4.3,14.0,nflverse_combine
2014,Devin Street,WR,5.0,146.0,75.0,198.0,,,4.55,,37.0,124.0,6.89,4.01,,nflverse_combine
2014,Donte Moncrief,WR,3.0,90.0,74.0,221.0,,,4.4,,39.5,132.0,7.02,4.3,13.0,nflverse_combine
2014,Dri Archer,WR,3.0,97.0,68.0,173.0,,,4.26,,38.0,122.0,6.86,4.06,20.0,nflverse_combine
2014,Isaiah Burse,WR,,,70.0,188.0,,,4.58,,31.0,115.0,6.74,3.94,16.0,nflverse_combine
2014,Jalen Saunders,WR,4.0,104.0,69.0,165.0,,,4.44,,34.0,122.0,,,,nflverse_combine
2014,Jared Abbrederis,WR,5.0,176.0,73.0,195.0,,,4.5,,30.5,117.0,6.8,4.08,4.0,nflverse_combine
2014,Jarvis Landry,WR,2.0,63.0,71.0,205.0,,,4.65,,28.5,110.0,,,12.0,nflverse_combine
2014,Jeff Janis,WR,7.0,236.0,75.0,219.0,,,4.42,,37.5,123.0,6.64,3.98,20.0,nflverse_combine
2014,Jeremy Gallon,WR,7.0,244.0,67.0,185.0,,,4.49,,,,,,15.0,nflverse_combine
2014,John Brown,WR,3.0,91.0,70.0,179.0,,,4.34,,36.5,119.0,6.91,4.12,,nflverse_combine
2014,Jordan Matthews,WR,2.0,42.0,75.0,212.0,,,4.46,,35.5,120.0,6.95,4.18,21.0,nflverse_combine
2014,Josh Huff,WR,3.0,86.0,71.0,206.0,,,4.51,,35.5,116.0,,,14.0,nflverse_combine
2014,Josh Stewart,WR,,,70.0,178.0,,,4.69,,35.0,117.0,7.1,4.33,11.0,nflverse_combine
2014,Kain Colter,WR,,,70.0,198.0,,,4.71,,,,,,,nflverse_combine
2014,Kelvin Benjamin,WR,1.0,28.0,77.0,240.0,,,4.61,,32.5,119.0,7.33,4.39,13.0,nflverse_combine
2014,Kevin Norwood,WR,4.0,123.0,74.0,198.0,,,4.48,,33.0,121.0,6.68,4.32,8.0,nflverse_combine
2014,L'Damian Washington,WR,,,76.0,195.0,,,4.46,,32.0,115.0,7.19,4.35,8.0,nflverse_combine
2014,Marcus Lucas,WR,,,76.0,218.0,,,4.6,,36.0,124.0,7.07,4.25,20.0,nflverse_combine
2014,Marqise Lee,WR,2.0,39.0,72.0,192.0,,,4.52,,38.0,127.0,,4.01,,nflverse_combine
2014,Martavis Bryant,WR,4.0,118.0,76.0,211.0,,,4.42,,39.0,124.0,7.18,4.15,16.0,nflverse_combine
2014,Matt Hazel,WR,6.0,190.0,73.0,198.0,,,4.5,,36.5,118.0,7.08,4.2,15.0,nflverse_combine
2014,Michael Campanaro,WR,7.0,218.0,69.0,192.0,,,4.46,,39.0,122.0,6.77,4.01,20.0,nflverse_combine
2014,Mike Davis,WR,,,72.0,197.0,,,4.52,,,,,,10.0,nflverse_combine
2014,Mike Evans,WR,1.0,7.0,77.0,231.0,,,4.53,,37.0,,7.08,4.26,12.0,nflverse_combine
2014,"Odell Beckham, Jr.",WR,1.0,12.0,71.0,198.0,,,4.38,,38.5,122.0,6.69,3.94,7.0,nflverse_combine
2014,Paul Richardson,WR,2.0,45.0,72.0,175.0,,,4.4,,38.0,124.0,7.09,,,nflverse_combine
2014,Quincy Enunwa,WR,6.0,209.0,74.0,225.0,,,4.41,,,,,,19.0,nflverse_combine
2014,Robert Herron,WR,6.0,185.0,69.0,193.0,,,4.48,,35.5,125.0,6.84,4.27,18.0,nflverse_combine
2014,Ryan Grant,WR,5.0,142.0,72.0,199.0,,,4.64,,35.5,119.0,6.68,4.11,8.0,nflverse_combine
2014,Sammy Watkins,WR,1.0,4.0,73.0,211.0,,,4.43,,34.0,126.0,6.95,4.34,16.0,nflverse_combine
2014,Shaquelle Evans,WR,4.0,115.0,73.0,213.0,,,4.51,,34.5,122.0,7.07,4.21,13.0,nflverse_combine
2014,T.J. Jones,WR,6.0,189.0,72.0,188.0,,,4.46,,33.0,119.0,6.82,4.27,,nflverse_combine
2014,Tevin Reese,WR,7.0,240.0,70.0,163.0,,,4.46,,41.0,132.0,6.63,4.18,,nflverse_combine
2014,Trey Burton,WR,,,74.0,224.0,,,4.62,,30.0,112.0,7.14,4.32,,nflverse_combine
2014,Willie Snead,WR,,,71.0,195.0,,,4.62,,33.5,113.0,7.19,4.39,11.0,nflverse_combine
2015,Andy Gallik,C,6.0,208.0,74.0,306.0,,,5.5,,27.0,96.0,7.66,4.58,29.0,nflverse_combine
2015,B.J. Finney,C,,,76.0,318.0,,,5.25,,24.0,99.0,,4.76,20.0,nflverse_combine
2015,Cameron Erving,C,1.0,19.0,77.0,313.0,,,5.15,,30.5,112.0,7.48,4.63,30.0,nflverse_combine
2015,Chad Hamilton,C,,,74.0,292.0,,,4.97,,,,,,,nflverse_combine
2015,Greg Mancz,C,,,76.0,301.0,,,5.08,,,,,,,nflverse_combine
2015,Hroniss Grasu,C,3.0,71.0,75.0,297.0,,,5.03,,,,,,,nflverse_combine
2015,Max Garcia,C,4.0,133.0,76.0,309.0,,,5.24,,,,,,,nflverse_combine
2015,Reese Dismukes,C,,,75.0,296.0,,,5.31,,27.5,107.0,8.14,4.7,23.0,nflverse_combine
2015,Alex Carter,CB,3.0,80.0,72.0,196.0,,,4.51,,40.0,121.0,7.05,4.07,17.0,nflverse_combine
2015,Bobby McCain,CB,5.0,145.0,69.0,195.0,,,4.51,,36.0,130.0,6.8,3.82,17.0,nflverse_combine
2015,Byron Jones,CB,1.0,27.0,73.0,199.0,,,4.43,,44.5,147.0,6.78,3.94,,nflverse_combine
2015,Charles Gaines,CB,6.0,189.0,70.0,180.0,,,4.44,,34.5,123.0,7.07,4.2,,nflverse_combine
2015,Craig Mager,CB,3.0,83.0,71.0,201.0,,,4.44,,38.0,130.0,6.83,4.07,17.0,nflverse_combine
2015,D'Joun Smith,CB,3.0,65.0,70.0,187.0,,,4.37,,36.0,124.0,6.96,4.26,18.0,nflverse_combine
2015,Damian Swann,CB,5.0,167.0,72.0,189.0,,,4.5,,33.0,118.0,,,,nflverse_combine
2015,Donald Celiscar,CB,,,71.0,194.0,,,4.62,,,120.0,,,,nflverse_combine
2015,Doran Grant,CB,4.0,121.0,70.0,200.0,,,4.44,,33.0,116.0,,4.33,21.0,nflverse_combine
2015,Eric Rowe,CB,2.0,47.0,73.0,205.0,,,4.45,,39.0,125.0,6.7,3.97,19.0,nflverse_combine
2015,Garry Peters,CB,,,72.0,191.0,,,4.61,,32.5,119.0,6.8,4.0,7.0,nflverse_combine
2015,Ifo Ekpre-Olomu,CB,7.0,241.0,69.0,192.0,,,4.52,,,,,,,nflverse_combine
2015,JaCorey Shepherd,CB,6.0,191.0,71.0,199.0,,,4.62,,,,,,14.0,nflverse_combine
2015,Jacoby Glenn,CB,,,72.0,179.0,,,4.64,,34.0,123.0,6.97,4.26,,nflverse_combine
2015,Jalen Collins,CB,2.0,42.0,73.0,203.0,,,4.48,,36.0,124.0,6.77,4.27,,nflverse_combine
2015,Josh Shaw,CB,4.0,120.0,72.0,201.0,,,4.44,,37.5,130.0,7.01,4.12,26.0,nflverse_combine
2015,Julian Wilson,CB,,,74.0,205.0,,,4.58,,36.0,125.0,6.94,4.22,,nflverse_combine
2015,Justin Coleman,CB,,,71.0,185.0,,,4.53,,37.5,124.0,6.61,3.98,20.0,nflverse_combine
2015,Justin Cox,CB,,,73.0,191.0,,,4.36,,38.0,129.0,7.05,4.07,15.0,nflverse_combine
2015,Kevin Johnson,CB,1.0,16.0,72.0,188.0,,,4.52,,41.5,130.0,6.79,3.89,,nflverse_combine
2015,Kevin White,CB,,,69.0,183.0,,,4.63,,35.5,121.0,,,18.0,nflverse_combine
2015,Lorenzo Doss,CB,5.0,164.0,70.0,182.0,,,4.5,,33.5,115.0,7.2,4.26,9.0,nflverse_combine
2015,Marcus Peters,CB,1.0,18.0,72.0,197.0,,,4.53,,37.5,121.0,7.08,4.08,17.0,nflverse_combine
2015,Nick Marshall,CB,,,73.0,207.0,,,4.54,,37.5,124.0,6.96,4.15,12.0,nflverse_combine
2015,P.J. Williams,CB,3.0,78.0,72.0,194.0,,,4.57,,40.0,132.0,7.08,4.28,12.0,nflverse_combine
2015,Quandre Diggs,CB,6.0,200.0,69.0,196.0,,,4.56,,35.5,113.0,7.22,4.15,17.0,nflverse_combine
2015,Quinten Rollins,CB,2.0,62.0,71.0,195.0,,,4.57,,36.5,122.0,7.1,4.28,14.0,nflverse_combine
2015,Ronald Darby,CB,2.0,50.0,71.0,193.0,,,4.38,,41.5,129.0,6.94,4.14,12.0,nflverse_combine
2015,Senquez Golson,CB,2.0,56.0,69.0,176.0,,,4.46,,33.5,120.0,6.81,4.2,15.0,nflverse_combine
2015,Steven Nelson,CB,3.0,98.0,70.0,197.0,,,4.49,,34.5,115.0,6.88,4.07,19.0,nflverse_combine
2015,Trae Waynes,CB,1.0,11.0,72.0,186.0,,,4.31,,38.0,122.0,7.06,4.39,19.0,nflverse_combine
2015,Troy Hill,CB,,,70.0,180.0,,,4.55,,32.5,120.0,6.81,4.21,,nflverse_combine
2015,Tye Smith,CB,5.0,170.0,72.0,195.0,,,4.6,,36.5,124.0,6.97,3.96,15.0,nflverse_combine
2015,Alvin Dupree,DE,1.0,22.0,76.0,269.0,,,4.56,,42.0,138.0,,,,nflverse_combine
2015,Anthony Chickillo,DE,6.0,212.0,75.0,267.0,,,4.79,,34.5,114.0,7.17,4.25,27.0,nflverse_combine
2015,Arik Armstead,DE,1.0,17.0,79.0,292.0,,,5.06,,34.0,117.0,7.57,4.53,24.0,nflverse_combine
2015,B.J. Dubose,DE,6.0,193.0,76.0,284.0,,,5.06,,,,,,26.0,nflverse_combine
2015,Cedric Reed,DE,,,77.0,269.0,,,4.89,,,,,,22.0,nflverse_combine
2015,Corey Crawford,DE,,,77.0,299.0,,,5.01,,33.0,110.0,7.64,4.65,,nflverse_combine
2015,Danielle Hunter,DE,3.0,88.0,77.0,252.0,,,4.57,,,,,,25.0,nflverse_combine
2015,Frank Clark,DE,2.0,63.0,75.0,271.0,,,4.79,,38.5,118.0,7.08,4.05,19.0,nflverse_combine
2015,Henry Anderson,DE,3.0,93.0,78.0,294.0,,,4.97,,30.0,111.0,7.2,4.19,,nflverse_combine
2015,Lynden Trail,DE,,,79.0,269.0,,,4.91,,32.5,117.0,7.32,4.48,24.0,nflverse_combine
2015,"Mario Edwards, Jr.",DE,2.0,35.0,75.0,279.0,,,4.76,,32.5,120.0,7.44,4.55,32.0,nflverse_combine
2015,Martin Ifedi,DE,7.0,227.0,75.0,275.0,,,4.88,,31.0,111.0,7.39,4.58,16.0,nflverse_combine
2015,Nate Orchard,DE,2.0,51.0,75.0,250.0,,,4.8,,31.5,115.0,7.28,4.43,,nflverse_combine
2015,Obum Gwacham,DE,6.0,209.0,77.0,246.0,,,4.72,,36.0,121.0,7.28,4.28,22.0,nflverse_combine
2015,Owamagbe Odighizuwa,DE,3.0,74.0,75.0,267.0,,,4.62,,39.0,127.0,7.36,4.19,25.0,nflverse_combine
2015,Preston Smith,DE,2.0,38.0,77.0,271.0,,,4.74,,34.0,121.0,7.07,4.28,24.0,nflverse_combine
2015,Randy Gregory,DE,2.0,60.0,77.0,235.0,,,4.64,,36.5,125.0,,,24.0,nflverse_combine
2015,Ryan Delaire,DE,,,76.0,254.0,,,4.97,,,,,,23.0,nflverse_combine
2015,Ryan Russell,DE,5.0,163.0,76.0,269.0,,,4.75,,32.5,119.0,7.25,4.47,25.0,nflverse_combine
2015,Shane Ray,DE,1.0,23.0,75.0,245.0,,,4.68,,,,,,21.0,nflverse_combine
2015,Tavaris Barnes,DE,,,76.0,282.0,,,4.8,,,,,,22.0,nflverse_combine
2015,Trey Flowers,DE,4.0,101.0,74.0,266.0,,,4.93,,36.5,121.0,7.34,4.4,28.0,nflverse_combine
2015,Za'Darius Smith,DE,4.0,122.0,76.0,274.0,,,4.83,,29.0,113.0,7.42,4.66,23.0,nflverse_combine
2015,Zack Wagenmann,DE,,,75.0,247.0,,,4.81,,37.5,109.0,7.07,4.26,14.0,nflverse_combine
2015,Angelo Blackson,DT,4.0,100.0,76.0,318.0,,,5.02,,31.0,101.0,7.5,4.57,20.0,nflverse_combine
2015,Bobby Richardson,DT,,,75.0,283.0,,,5.16,,32.5,106.0,7.57,4.41,,nflverse_combine
2015,Carl Davis,DT,3.0,90.0,77.0,320.0,,,5.07,,33.0,103.0,7.91,4.47,,nflverse_combine
2015,Christian Covington,DT,6.0,216.0,74.0,289.0,,,4.9,,,,,,,nflverse_combine
2015,Danny Shelton,DT,1.0,12.0,74.0,339.0,,,5.64,,30.5,95.0,7.99,4.65,34.0,nflverse_combine
2015,Darius Philon,DT,6.0,192.0,73.0,298.0,,,5.0,,31.0,107.0,8.0,,26.0,nflverse_combine
2015,David Parry,DT,5.0,151.0,73.0,308.0,,,5.38,,29.0,103.0,,,34.0,nflverse_combine
2015,Deon Simon,DT,7.0,223.0,76.0,321.0,,,5.12,,29.5,105.0,7.92,4.76,35.0,nflverse_combine
2015,Derrick Lott,DT,,,76.0,314.0,,,4.99,,26.5,106.0,7.3,4.44,30.0,nflverse_combine
2015,Eddie Goldman,DT,2.0,39.0,76.0,336.0,,,5.28,,,,,,,nflverse_combine
2015,Ellis McCarthy,DT,,,77.0,338.0,,,5.21,,32.0,109.0,8.16,5.07,24.0,nflverse_combine
2015,Gabe Wright,DT,4.0,113.0,75.0,300.0,,,5.07,,26.5,100.0,7.73,4.56,34.0,nflverse_combine
2015,Grady Jarrett,DT,5.0,137.0,73.0,304.0,,,5.06,,31.0,112.0,7.37,4.56,30.0,nflverse_combine
2015,J.T. Surratt,DT,,,73.0,304.0,,,5.19,,30.0,106.0,7.78,4.71,29.0,nflverse_combine
2015,Joey Mbu,DT,,,75.0,313.0,,,5.54,,22.5,97.0,8.2,5.01,,nflverse_combine
2015,Jordan Phillips,DT,2.0,52.0,77.0,329.0,,,5.17,,30.0,105.0,7.88,4.68,28.0,nflverse_combine
2015,Leon Orr,DT,,,77.0,323.0,,,5.16,,28.0,100.0,8.26,4.9,,nflverse_combine
2015,Leonard Williams,DT,1.0,6.0,77.0,302.0,,,4.97,,29.5,106.0,7.59,4.53,,nflverse_combine
2015,Leterrius Walton,DT,6.0,199.0,77.0,319.0,,,5.25,,27.0,103.0,7.91,4.78,25.0,nflverse_combine
2015,Louis Trinca-Pasat,DT,,,73.0,290.0,,,4.96,,32.0,105.0,7.4,4.3,,nflverse_combine
2015,Malcom Brown,DT,1.0,32.0,74.0,319.0,,,5.05,,29.5,98.0,7.84,4.59,26.0,nflverse_combine
2015,Marcus Hardison,DT,4.0,135.0,75.0,307.0,,,4.91,,,,,,27.0,nflverse_combine
2015,Mike Bennett,DT,6.0,180.0,74.0,293.0,,,5.04,,,,,,,nflverse_combine
2015,Rakeem Nunez-Roches,DT,6.0,217.0,74.0,307.0,,,5.02,,34.0,114.0,7.67,4.69,26.0,nflverse_combine
2015,Tyeler Davison,DT,5.0,154.0,74.0,316.0,,,5.18,,33.0,105.0,7.53,4.46,32.0,nflverse_combine
2015,Xavier Cooper,DT,3.0,96.0,75.0,293.0,,,4.86,,29.0,110.0,7.23,4.37,29.0,nflverse_combine
2015,Jalston Fowler,FB,4.0,108.0,71.0,254.0,,,4.94,,33.5,114.0,7.56,4.4,23.0,nflverse_combine
2015,Joey Iosefa,FB,7.0,231.0,72.0,247.0,,,5.02,,31.5,110.0,7.24,4.33,30.0,nflverse_combine
2015,Michael Burton,FB,5.0,168.0,71.0,242.0,,,4.65,,33.0,115.0,7.2,4.34,25.0,nflverse_combine
2015,Tyler Varga,FB,,,71.0,222.0,,,4.69,,,,,,23.0,nflverse_combine
2015,Zach Zenner,FB,,,71.0,223.0,,,4.6,,41.0,121.0,7.08,4.14,25.0,nflverse_combine
2015,Amarlo Herrera,ILB,6.0,207.0,73.0,244.0,,,4.83,,32.0,111.0,7.35,4.27,23.0,nflverse_combine
2015,Ben Heeney,ILB,5.0,140.0,72.0,231.0,,,4.59,,33.5,120.0,6.68,4.0,19.0,nflverse_combine
2015,Benardrick McKinney,ILB,2.0,43.0,76.0,246.0,,,4.66,,40.5,121.0,7.21,4.27,16.0,nflverse_combine
2015,Bryce Hager,ILB,7.0,224.0,73.0,234.0,,,4.6,,35.0,117.0,7.15,4.36,26.0,nflverse_combine
2015,Damien Wilson,ILB,4.0,127.0,72.0,245.0,,,4.77,,37.0,119.0,7.21,4.2,22.0,nflverse_combine
2015,Denzel Perryman,ILB,2.0,48.0,71.0,236.0,,,4.78,,32.0,113.0,,,27.0,nflverse_combine
2015,Eric Kendricks,ILB,2.0,45.0,72.0,232.0,,,4.61,,38.0,124.0,,,19.0,nflverse_combine
2015,Hayes Pullard,ILB,7.0,219.0,72.0,240.0,,,4.78,,31.0,110.0,7.07,4.39,19.0,nflverse_combine
2015,Martrell Spaight,ILB,5.0,141.0,72.0,236.0,,,4.81,,35.0,120.0,7.66,,25.0,nflverse_combine
2015,Paul Dawson,ILB,3.0,99.0,72.0,235.0,,,4.93,,28.0,109.0,,4.49,21.0,nflverse_combine
2015,Ramik Wilson,ILB,4.0,118.0,74.0,237.0,,,4.77,,35.0,111.0,,4.51,23.0,nflverse_combine
2015,Stephone Anthony,ILB,1.0,31.0,75.0,243.0,,,4.56,,37.0,122.0,7.07,4.03,23.0,nflverse_combine
2015,Taiwan Jones,ILB,,,75.0,245.0,,,4.95,,32.0,115.0,7.25,4.33,19.0,nflverse_combine
2015,Trey DePriest,ILB,,,72.0,254.0,,,4.93,,,,,,,nflverse_combine
2015,Jared Roberts,K,,,72.0,210.0,,,5.02,,,,,,,nflverse_combine
2015,Josh Lambo,K,,,72.0,216.0,,,5.16,,,,,,,nflverse_combine
2015,Justin Manton,K,,,75.0,196.0,,,4.93,,,,,,,nflverse_combine
2015,Kyle Brindza,K,,,73.0,236.0,,,5.17,,,,,,14.0,nflverse_combine
2015,Sam Ficken,K,,,73.0,191.0,,,5.06,,,,,,,nflverse_combine
2015,Joe Cardona,LS,5.0,166.0,74.0,242.0,,,4.91,,33.0,,,,30.0,nflverse_combine
2015,A.J. Cann,OG,3.0,67.0,75.0,313.0,,,5.47,,,,,,26.0,nflverse_combine
2015,Adam Shead,OG,,,76.0,338.0,,,5.74,,,,,,26.0,nflverse_combine
